Actual_From,Actual_To,Weight
14,795,0.11784069801470588
14,796,0.12063736976470588
14,797,0.11979657077941178
14,1239,0.0735554160735294
15,795,0.11441924020588236
15,796,0.11689636647058824
15,797,0.11625888520588236
15,1239,0.07122213363235294
16,19,0.3504249438235294
16,124,0.17213805283823527
16,731,0.04427260744117647
16,733,0.03710129482352941
16,734,0.03576109669117647
16,735,0.03785317926470588
16,736,0.034211918470588236
16,737,0.0353777279117647
16,813,0.5056018250000001
16,1195,0.19890835654411765
16,1196,0.07081972164705883
16,1197,0.06706719245588236
16,1199,0.17595744677941177
16,1201,0.16304407538235294
17,1196,0.06690629089705882
17,1197,0.06338877823529411
18,1196,0.06909521502941177
18,1197,0.06574009417647059
19,1196,0.06877661767647059
19,1197,0.06485211272058823
20,1196,0.06943570451470589
20,1197,0.06596598383823529
21,838,0.07524885222058823
21,839,0.0815272725
21,840,0.0742122649264706
22,999,0.19746577897058823
22,1000,0.1985877913235294
23,999,0.1996750072352941
23,1000,0.19954061279411767
24,999,0.21205908382352942
24,1000,0.20568627382352941
25,999,0.1921277625
25,1000,0.1962123792647059
26,999,0.19867236994117646
26,1000,0.1999729430882353
28,147,0.15818777973529413
28,953,0.24420940639705885
28,1238,0.2395860294117647
29,147,0.14384623847058825
29,953,0.23480253808823529
29,1238,0.2423017730882353
30,466,0.15116463369117647
30,468,0.031207383632352943
30,469,0.05116829988235294
31,466,0.16127016330882354
31,468,0.03297547891176471
31,469,0.058821307323529415
32,464,0.03867551294117647
32,465,0.03911371235294118
33,460,0.10240512694117647
33,461,0.08798238941176471
33,462,0.08544672329411765
33,468,0.032483435617647057
33,1339,0.3775293794117647
34,464,0.037333123147058826
34,465,0.03527992922058824
34,466,0.1520296624264706
34,469,0.04992210302941176
35,464,0.04806380348529411
35,465,0.042224717073529414
35,466,0.18094646588235294
35,469,0.05736261213235294
36,279,1.0
36,1178,1.0
37,910,0.031497693661764706
37,911,0.025514593529411763
37,912,0.02523594369117647
37,914,0.024484183235294117
37,915,0.025490198573529414
37,916,0.025913743102941176
38,297,0.17859427998529412
38,321,1.0
38,627,0.024831639294117646
38,910,0.033336945661764705
38,911,0.024844978264705882
38,912,0.025125992
38,914,0.027860120411764704
38,915,0.024647930845588233
38,916,0.025362700279411763
38,933,0.0584479010882353
38,934,0.04233051448529412
38,935,0.05847811560294118
38,936,0.6069205130882352
38,937,0.5338741633823529
38,938,0.13553175485294117
38,939,0.09531252058823529
38,940,0.10282299164705883
38,1008,0.20773261992647057
39,98,0.7204188436764706
39,99,0.7215691180882353
39,290,0.04907638825
39,291,0.05546963745588235
39,393,0.252290455
39,496,0.6475268526470588
39,685,0.38192176602941175
39,686,0.10952840467647058
39,687,0.1178793411617647
39,688,0.6338937748529412
41,1040,0.2207658336764706
42,43,0.1270612591764706
42,69,0.11347132007352942
42,70,0.05489042022058824
42,71,0.13632607205882352
42,103,0.14972975720588236
42,108,0.03319474789705883
42,129,0.3195249439705882
42,162,0.23189269705882354
42,215,0.10670405354411765
42,216,0.15028344555882353
42,227,0.08179830997058823
42,249,0.08641589054411765
42,250,0.09596879557352941
42,251,0.06477402597058823
42,252,0.07741552347058824
42,253,0.06571636114705882
42,429,0.0495459673382353
42,430,0.04566301986764706
42,431,0.045404924220588234
42,498,0.32378185705882356
42,499,0.09177906605882352
42,549,0.05102996897058824
42,551,0.04407738677941177
42,710,0.10799329489705882
42,723,0.15224047044117647
42,726,0.32531169176470587
42,731,0.041001110779411765
42,737,0.03388497080882353
42,752,0.17143106779411765
42,789,0.04937149341176471
42,819,0.045015210911764705
42,821,0.0977538716617647
42,822,0.1470758419117647
42,823,0.1446508187647059
42,837,0.05068883645588235
42,844,0.2837102745588235
42,872,0.12305402854411764
42,887,0.13963226742647059
42,960,0.22729459058823528
42,961,0.19772269823529412
42,962,0.18157992911764706
42,966,0.3264977998529412
42,967,0.3183095329411765
42,968,0.3206702111764706
42,969,0.32021361191176473
42,1054,0.07459745944117648
42,1092,0.04386553629411765
42,1259,0.3235158769117647
42,1260,0.1099455545882353
42,1340,0.07772281860294117
42,1341,0.0702255724117647
43,369,0.24523785735294118
43,789,0.0515286655
43,1121,0.15306106344117648
43,1122,0.17312128558823528
43,1123,0.1682639226617647
43,1348,0.4249689976470588
44,43,0.14045287870588236
44,69,0.12170280241176469
44,70,0.06118284114705882
44,71,0.1529849403235294
44,103,0.16725908536764705
44,108,0.03806949713235294
44,129,0.354623279117647
44,162,0.2584537942647059
44,215,0.1180469305882353
44,216,0.17155985701470589
44,227,0.09092259466176471
44,249,0.09004063855882354
44,250,0.10145019098529412
44,251,0.06906879836764707
44,252,0.08248229194117647
44,253,0.07021124964705883
44,429,0.05433395580882353
44,430,0.04894069583823529
44,431,0.047965220264705885
44,498,0.3457612239705882
44,499,0.09885354685294118
44,549,0.053334042485294116
44,551,0.04537886575
44,710,0.1177135060147059
44,723,0.16145709610294118
44,726,0.34371046882352946
44,731,0.04401636544117647
44,737,0.035265921544117645
44,752,0.18463558052941176
44,789,0.05175896927941176
44,819,0.04818189535294118
44,821,0.1039351989117647
44,822,0.15402239477941176
44,823,0.15109748785294116
44,837,0.05359933020588235
44,844,0.3047695001470588
44,872,0.12847436036764706
44,887,0.1516637956470588
44,960,0.24129743279411767
44,961,0.2126968744117647
44,962,0.19882107154411766
44,966,0.3415358277941176
44,967,0.35573509044117646
44,968,0.3556338014705882
44,969,0.34914322014705884
44,1054,0.08194730373529413
44,1092,0.04689272457352941
44,1259,0.34723378455882353
44,1260,0.11794597119117647
44,1340,0.08349985213235295
44,1341,0.07502995242647059
45,43,0.12906811564705883
45,69,0.11068165801470588
45,70,0.055349804514705885
45,71,0.13826098911764706
45,103,0.1500288120588235
45,108,0.03324016779411765
45,129,0.3258517694117647
45,162,0.2364213276470588
45,215,0.10654052076470588
45,216,0.1534778806470588
45,227,0.08141217010294118
45,249,0.08769435135294118
45,250,0.09771508701470588
45,251,0.06545963138235293
45,252,0.07864308366176471
45,253,0.06571499755882353
45,429,0.0505070715
45,430,0.04604737497058824
45,431,0.04627583880882353
45,498,0.33045691602941174
45,499,0.09377197980882353
45,549,0.05148592086764706
45,551,0.04395317367647059
45,710,0.10946709252941177
45,723,0.15285919829411765
45,726,0.33097784
45,731,0.04154284472058824
45,737,0.03423223952941176
45,752,0.17680943875000002
45,789,0.050026303029411766
45,819,0.045615906794117644
45,821,0.09835563179411765
45,822,0.1489025062352941
45,823,0.14618380161764705
45,837,0.051439349823529414
45,844,0.28961316205882354
45,872,0.12413507897058823
45,887,0.1405879938970588
45,960,0.23262276294117645
45,961,0.19835456588235292
45,962,0.18517323314705883
45,966,0.33196636911764704
45,967,0.325955384117647
45,968,0.32369599338235294
45,969,0.33064316382352943
45,1054,0.0724551424264706
45,1092,0.04472215863235294
45,1259,0.3292503354411765
45,1260,0.11084248848529411
45,1340,0.07857785620588235
45,1341,0.07128734335294118
49,560,0.4087519848529412
49,562,0.3577174779411765
49,1312,0.3945602307352941
49,1336,0.053171106632352944
50,259,0.12075819398529412
50,381,0.11199160798529412
50,410,0.11577394910294117
50,411,0.10437678301470588
50,419,0.08592581602941175
50,420,0.1119312543382353
50,422,0.12447227294117648
50,546,0.10983262697058824
50,585,0.08832167711764705
50,641,0.11355257173529412
50,880,0.08323420425
51,259,0.11098563047058824
51,381,0.1002069740882353
51,410,0.10300469893382352
51,411,0.09340588135294117
51,419,0.07621551480882353
51,420,0.09808582163235294
51,422,0.11366257433088235
51,546,0.09931658075
51,585,0.07771637967647059
51,641,0.10300285695588235
51,880,0.07022298745588235
52,162,0.21286474022058824
53,390,1.0
53,893,1.0
53,894,1.0
53,1300,1.0
53,1301,1.0
53,1353,1.0
54,100,0.20950925097058826
54,101,0.1721948417647059
54,277,0.059904186720588226
54,345,0.07614197623529412
54,346,0.07047433011764705
54,347,0.06602473480882354
54,1183,0.2144734151470588
54,1267,0.08315688995588236
55,54,0.25537073176470587
55,100,0.25009547029411766
55,101,0.1945096825147059
55,277,0.06455859524999999
55,345,0.08355912720588235
55,346,0.07709322220588234
55,347,0.07183786842647058
55,1183,0.2318665663235294
55,1267,0.09012156027941176
