Actual_From,Actual_To,Weight,Degree_Row,Degree_Col
14,795,0.9672605684282397,4,10
14,796,0.9781674013480691,4,10
14,797,0.9944617318177309,4,10
14,1239,0.0,4,15
15,795,0.9628002052007074,4,10
15,796,0.9806953762265405,4,10
15,797,0.9937743446468877,4,10
15,1239,0.0,4,15
16,19,0.5776736120211396,14,4
16,124,0.25835504980288226,14,8
16,731,0.008950752207379117,14,38
16,733,0.005136669393991134,14,39
16,734,0.00626306059866583,14,39
16,735,0.0015592458635108482,14,39
16,736,0.008757872795312571,14,39
16,737,0.007362968388169601,14,38
16,813,1.0,14,2
16,1195,0.2836242054449837,14,8
16,1196,0.07461315543755001,14,21
16,1197,0.06393712113200797,14,23
16,1199,0.2553972999922548,14,8
16,1201,0.22835596459155796,14,9
17,1196,1.0,2,21
17,1197,0.0,2,23
18,1196,1.0,2,21
18,1197,0.0,2,23
19,1196,1.0,2,21
19,1197,0.0,2,23
20,1196,1.0,2,21
20,1197,0.0,2,23
21,838,0.4470074120373512,3,19
21,839,0.48816555604839473,3,19
21,840,0.6912817380970635,3,19
22,999,0.0,2,5
22,1000,1.0,2,5
23,999,0.8,2,5
23,1000,0.2,2,5
24,999,0.6,2,5
24,1000,0.4,2,5
25,999,0.6,2,5
25,1000,0.4,2,5
26,999,0.0,2,5
26,1000,1.0,2,5
28,147,0.0,3,7
28,953,0.8029116879797368,3,5
28,1238,1.0,3,5
29,147,0.0,3,7
29,953,0.6603337175824392,3,5
29,1238,1.0,3,5
30,466,1.0,3,7
30,468,0.0,3,40
30,469,0.17173884143892532,3,24
31,466,1.0,3,7
31,468,0.0,3,40
31,469,0.1804945256075535,3,24
32,464,0.4,2,32
32,465,0.6,2,32
33,460,0.21791818680926606,5,14
33,461,0.16580598322726675,5,15
33,462,0.17246724196933616,5,15
33,468,0.0,5,40
33,1339,1.0,5,4
34,464,0.005918928566436653,4,32
34,465,0.003741175261331035,4,32
34,466,1.0,4,7
34,469,0.13822572952266712,4,24
35,464,0.001423036256740565,4,32
35,465,0.006854561619143074,4,32
35,466,1.0,4,7
35,469,0.1557757475738208,4,24
36,279,0.0,2,1
36,1178,0.0,2,1
37,910,0.8,6,58
37,911,0.12372705247786739,6,58
37,912,0.185106358812035,6,58
37,914,0.3443463247806755,6,58
37,915,0.17626938819649382,6,58
37,916,0.24751841886519413,6,58
38,297,0.13948222714030212,18,7
38,321,1.0,18,1
38,627,0.0013854641642039207,18,64
38,910,0.01085248054665174,18,58
38,911,0.003980617111052425,18,58
38,912,0.004257504875055313,18,58
38,914,0.004790311245345477,18,58
38,915,0.004622762443221956,18,58
38,916,0.005279391982685485,18,58
38,933,0.005120836150613805,18,43
38,934,0.0182179324667808,18,43
38,935,0.031717947445570424,18,43
38,936,0.3375498110903664,18,3
38,937,0.3440520538762909,18,3
38,938,0.10254621394327686,18,11
38,939,0.03541190125911432,18,26
38,940,0.0565177180453849,18,25
38,1008,0.14030484090146594,18,7
39,98,0.9610089555438635,10,2
39,99,0.9559146217237335,10,2
39,290,0.0008924994201101431,10,25
39,291,0.0010114243937990324,10,25
