gene_names,t2ds_pret2ds_pvalue,t2ds_no_t2ds_pvalue,pret2ds_no_t2ds_pvalue
BEX3,0.18276464527763955,0.017193218873589374,0.6203250614728735
BID,0.976214582124604,0.7097809792728476,0.5020550151877653
BIRC2,0.4332410359462483,0.577064873129577,0.3816134195377617
BIRC3,0.4659560568284491,0.07973357113458938,0.09260094347439077
BLNK,0.43854304691845736,0.1412221104043014,0.9530242951472336
BMP6,0.4123187927393588,0.364472740253472,0.7921551896323433
BMP8A,1.0,1.0,1.0
BMP8B,0.5113620202897969,0.38546980760998767,0.8115464027757467
BMPR1A,0.23390418295758986,0.8601123780473594,0.2784388187323056
BMPR2,0.11072893500189748,0.3955198359213798,0.28952418920130035
BNIP3,0.8980798173089741,0.7028526036663615,0.6338874582636154
BORCS8-MEF2B,0.8031115644708559,0.19475389940119084,0.30555268717013895
BRAF,0.8210469451311435,0.5099583794844259,0.34460534888864
BRAP,0.7917181018905581,0.19630690497591524,0.0813470990146198
BRCA1,0.46045236311082066,0.17123321956101867,0.8018104966066708
BRCC3,0.5702699350901674,0.9333085534746361,0.28536143210731163
BTK,0.7288641612191982,0.3208780641115469,0.9439754842221849
BTRC,0.9721084008856372,0.3752033947165948,0.5288700042686507
CAB39,0.4332410359462483,0.13786416543077293,0.6254597810262151
CAB39L,0.976214582124604,0.023795874087148075,0.04613897636362344
CACNA1C,0.5935571421356693,0.12378344205203147,0.8404284185499854
CACNA1D,0.9360307205607952,0.8236255236698867,0.8469515289588176
CACYBP,0.4332410359462483,0.04253765595136768,0.5723526095299328
CALM1,0.5284242644797617,0.3152034104013995,0.8525512177002269
CALM2,0.6130074293939959,0.7025377570387863,0.7335331689745128
CALM3,0.00785722180503834,0.003718615835437143,0.4461015340648339
CALML4,0.42268117699741165,0.454091025594872,0.5613532582374839
CAMK1,0.053545685093582776,0.2378721884247511,0.16234650756492047
CAMK1D,0.1125711496014878,0.018933645393670966,0.3587411063577294
CAMK2D,0.9247117509921577,0.05640644987249073,0.14961179714485107
CAMK2G,0.155328797181562,0.1861601664964138,0.3238199459939638
CAMK4,0.9247117509921577,0.4157890562488606,0.8048079813751795
CAMKK2,0.8308583759069824,0.18934605000615934,0.6254597810262151
CAMP,0.3969246881851866,0.19864053556755099,0.18624402763572773
CARD11,0.539767148095913,0.6915117698675307,0.6736430850427247
CARD14,0.48244414774636185,0.9830039961731784,0.25258685190518326
CARD16,0.5876375489342285,0.5107173420533223,0.5914967928575693
CARD6,0.69134350934851,0.7394353772142653,0.41902477993476483
CARD8,0.23040052541469294,0.42567504319195215,0.9267206023859889
CARD9,0.932483203851087,0.9191498725075053,0.8688684915488908
CASP1,0.5341258833439698,0.7394353772142653,0.3324117655717183
CASP10,0.6683056509199464,0.842503615543461,0.3002838491509963
CASP3,0.35313468957501737,0.9596110674826601,0.19040658459547766
CASP4,0.5284242644797617,0.6888866216772473,0.21185198004569808
CASP5,0.6856730442416888,0.0636355686863738,0.04986247736338035
CASP7,0.17148263413411421,0.18090968015496736,0.7958862309722643
CASP8,0.4659560568284491,0.20712113454194514,0.7253088140292898
CASP9,0.8618916498157649,0.4473417429086964,0.8209072818618205
CASTOR1,0.3969246881851866,0.17262317082572123,0.7184791455310643
CASTOR2,0.6130074293939959,0.15086977510531918,0.554372097855053
CAT,0.8618916498157649,0.055512048896792725,0.23889282947026091
CBL,0.7866264937657156,0.24424862361719893,0.5579398629140009
CBLB,0.36727982845562845,0.03446047054617947,0.2354731355734781
CCL28,0.5876375489342285,0.23853872114091373,0.4554050575168681
CCL3,0.27527898237892867,0.2818914905803966,0.7606548176757458
CCL3L3,0.8668653636305004,0.35931300528404814,0.5675087636367611
CCL4,0.33900874355293564,0.33660624369128095,0.8612390883870232
CCL4L2,0.6422515877471573,0.9064467671241937,0.8690898417553861
CCL5,0.022337234468150023,0.4717301605091033,0.0515175706308654
CCND1,0.34368463232775176,0.9232224676549566,0.2261165188935444
CCND2,0.6551598277788772,0.3269224073909317,0.3941258040351983
CCND3,0.7104379056033857,0.4726815863251305,0.3373614377568006
CCNG1,0.042973339377714366,0.004397985460979868,0.538886758012328
CCNG2,0.17148263413411421,0.8248888456264738,0.07344028315392767
CCR1,0.39193054847575176,0.8361155922182588,0.1948996845096009
CCR10,0.48244414774636185,0.9456298375399294,0.05981575067297173
CCR2,0.5284242644797617,0.6112155223514324,0.2529289304795942
CCR3,0.30376235822428765,0.4931356994173964,0.5438440900603213
CCR4,0.5054228787904441,0.47696607528859986,0.5194425374696414
CCR5,0.43854304691845736,0.4083570950030383,0.06920626963466697
CCR6,0.5583798026386823,0.965440162996642,0.21185198004569808
CCR7,0.7104379056033857,0.09712653150417012,0.3033270174556
CCR8,0.7288641612191982,0.3617132898881081,0.3914603464205219
CCR9,0.15279297713350182,0.06010553911132693,0.917987854657484
CD14,0.2912438188319573,0.03580283420095087,0.013641856258340704
CD19,0.2872307321264238,0.900526928501655,0.1978360321594898
CD22,0.22704035681759854,0.986841498464917,0.10718768999712316
CD247,0.7642864870187946,0.8306117242498305,0.6897886548549919
CD28,0.04213344189624675,0.03196251463844237,0.6935283385332806
CD36,0.6191191932121786,0.6154182432096791,0.08303153301750946
CD38,0.43854304691845736,0.42330964711514246,0.6041294562708815
CD3E,0.4175313515909899,0.11371782178725938,0.7069053369380842
CD4,0.6130074293939959,0.7720604363454838,0.08881576218853714
CD40,0.01999906183978476,0.07631857139296193,0.20457884771058166
CD40LG,0.014903147626150443,0.0009531666540668208,0.870731876605186
CD72,0.7866264937657156,0.6686254407888443,0.6926600845078943
CD79A,0.48244414774636185,0.7150687007232119,0.25872251874675806
CD79B,0.155328797181562,0.49067136067221245,0.06324657484063895
CD80,0.7642864870187946,0.8021814437704691,0.9584279623537917
CD82,0.5935571421356693,0.3969741496296763,0.4542577160266906
CD86,0.155328797181562,0.02454779824888333,0.966852694369073
CD8A,0.8565168927411101,0.27358190294211565,0.4612761436890982
CD8B,0.17412266237529717,0.5873467260889108,0.05372550548474318
CDC25B,0.9951141886012665,0.1412221104043014,0.12457619731630679
CDC37,0.14085048571043557,0.6280429304049141,0.29559848365593683
CDC42,0.160726876246269,0.30502015786376174,0.6074560503741194
CDH1,0.0800861350050273,0.49734946624177184,0.0036658591883630015
CDK2,0.6248998383742295,0.06413749171464281,0.12954028826977534
CDK4,0.2632761704943477,0.19367733807966178,0.01800767514772351
CDK6,0.7705561074060572,0.37699197560646536,0.19579916586475493
CDKN1A,0.27527898237892867,0.7677301846656266,0.5306615341055891
CDKN1B,0.06379309558365702,0.2704955890189868,0.14084294049043425
CDKN2A,0.20073468857562737,0.46177098948455764,0.4222677780831347
CDKN2B,0.35313468957501737,0.9535458022584252,0.4536506529516826
CDKN2D,0.5935571421356693,0.3206877003255006,0.07117931523007602
CDON,0.9444108155225589,0.9933507475538198,0.8540236702616516
CEBPB,1.0,1.0,1.0
CFLAR,0.005825104763274228,0.03504593768136732,0.4148996328619735
CHAD,1.0,1.0,1.0
CHD8,0.6683056509199464,0.8466365981075745,0.6064652533653169
CHEK2,0.32556752345556134,0.14835643024829906,0.11087038298243763
CHRM5,0.4175313515909899,0.30141074168911647,0.9372828435946402
CHUK,0.20073468857562737,0.18765105960392292,0.6537472831918898
CIR1,0.2953098210487758,0.03176912336677612,0.5399430621209934
CISH,0.7170365763169207,0.9999068942665083,0.4471590010878274
CLEC1B,0.8980798173089741,0.035127647690070714,0.0027984318174103734
CLEC4D,0.4935108967941855,0.04999622274274357,0.09751987246646968
CLEC4E,0.0328979400337106,0.5054094201012443,0.02726392315492992
CLEC7A,0.2793278302525643,0.04085336352819463,0.5629833680282069
CLIP1,0.7577782104428301,0.7177603856219044,0.9064098002643818
CNR1,0.15038803708988122,0.21011441855767582,0.9206434145928891
CNTF,0.5284242644797617,0.9347856958878606,0.2015048782612349
COL4A3,0.4993892091165037,0.8814943056825083,0.04958596491335016
COL4A4,0.9721084008856372,0.9207666709375243,0.8976472919414049
COL6A1,0.8711827352213887,0.5132540780156092,0.7720239297675598
COL6A2,0.1480551535215295,0.2009917116997902,0.9540107759331133
COL6A3,0.10314332327203482,0.11226414978333095,0.4705361947292064
COL6A6,0.17148263413411421,0.3028823812262846,0.8218244628705209
COL9A2,0.6130074293939959,0.06947181799016092,0.5112169131903398
COL9A3,0.10507479405359128,0.06082414584323775,0.7919070770708638
COP1,0.6248998383742295,0.5203963828412183,0.8584154769666608
CPT1A,0.18583071198422862,0.7741441191218369,0.029242614224385486
CPT1B,0.8308583759069824,0.4661843792191569,0.8141622803931924
CPT2,0.9360307205607952,0.8535769048869273,0.22930309345389965
CREB1,0.5284242644797617,0.15254774881084093,0.8057532191456871
CREB3,0.21724418116988378,0.18172476400524754,0.8564148126030448
CREB3L2,0.1186267477939201,0.796172791162357,0.011666000192377195
CREB3L4,0.1314302448804649,0.004875393863040006,0.08167889458467319
CREB5,0.8354977126190273,0.1252530563672661,0.16328189985375421
CREBBP,0.33000490095720986,0.16144395716672152,0.6897886548549919
CRK,0.22376337126712262,0.2743856627014336,0.4883472568905383
CRKL,0.5818632745378527,0.42661887271687143,0.22565509348255083
CRTC2,0.5284242644797617,0.022492385199566353,0.2831638227560062
CSF1,0.7170365763169207,0.2486914795650712,0.33722772252007865
CSF1R,0.39193054847575176,0.9086484128429879,0.651578042665673
CSF2RA,0.42268117699741165,0.4672625807332646,0.3384725837506331
CSF2RB,0.7343603997047338,0.7341517956172541,0.9125562384742154
CSF3R,0.3769531020454355,0.8031656139349563,0.09431024020167449
CSNK1A1,0.22376337126712262,0.11677472953990478,0.8381605591759329
CSNK1A1L,0.4491811448049099,0.6544340448974465,0.15329156773371053
CSNK1D,0.6856730442416888,0.0737374842103675,0.24949627889535875
CSNK1E,0.6422515877471573,0.9811592306610208,0.2861252841855992
CSNK1G1,0.5818632745378527,0.14442815266596107,0.43323703522583756
CSNK1G2,0.33446411380071556,0.1601116386626064,0.4546585408456141
CSNK1G3,0.522717469304167,0.8225126129301449,0.6770848901821022
CSNK2A1,0.5583798026386823,0.7438870684395874,0.8206188333444613
CSNK2A2,0.10888940925220554,0.07501811924245896,0.990534522315252
CSNK2B,0.30376235822428765,0.0352259017336024,0.16152003658005093
CTBP1,0.8308583759069824,0.4053605354309733,0.344330605773238
CTBP2,0.9564498402721354,0.29749420150814215,0.6292763980882808
CTLA4,0.33000490095720986,0.9789836725113943,0.13502272204621477
CTNNA1,0.33000490095720986,0.7225604622990446,0.14103703803746998
CTNNB1,0.6742588869241051,0.1553182969709329,0.6780459570874637
CTNNBIP1,0.69134350934851,0.12653200424369346,0.1592272898403651
CTNND1,0.7763146531227555,0.28332119736819283,0.2915782840871674
CTSB,0.8711827352213887,0.4439015851572206,0.22246653453940848
CTSD,0.9418083703353152,0.7622287118608017,0.3976245422573468
CUL1,0.33900874355293564,0.15879756672576456,0.9186760179895812
CUL3,0.045685376479503055,0.007227337425050841,0.1806352385295278
CX3CR1,0.04950964868882695,0.0737374842103675,0.01643057125256119
CXCL1,0.8261667045097031,0.4661843792191569,0.05773092488856993
CXCL10,0.5644825037884655,0.3250436984024554,0.44640126355080983
CXCL16,0.7170365763169207,0.17414727039570277,0.654447741993987
CXCL5,0.5170607810483804,0.3019384876037548,0.8244620045144969
CXCL8,0.5760587253225325,0.34449215351491974,0.038867965730737884
CXCR1,0.7037350827618197,0.6926355526570955,0.5306615341055891
CXCR2,0.4993892091165037,0.005839124013315555,0.054112258104521374
CXCR3,0.522717469304167,0.6636164494559019,0.825129011055643
CXCR4,0.32556752345556134,0.25481477778953426,0.683419409640366
CXCR5,0.4935108967941855,0.9240080127074778,0.5753376404339083
CXCR6,0.24866898169496482,0.22728303254003143,0.8146569439835848
CYBA,0.7037350827618197,0.08328588756841468,0.34539964953634744
CYBB,0.08767983190732925,0.2919230498053229,0.5686693901639746
CYCS,0.5702699350901674,0.3143669933279365,0.18604320420211956
CYLD,0.47138411339503583,0.6567587493706067,0.5252719722929695
CYP27A1,0.1480551535215295,0.06154084272585562,0.9451737940831058
CYSLTR1,0.5702699350901674,0.5034387800191615,0.010649219975797554
CYSLTR2,0.4019004035471444,0.2830013282366621,0.8130267325873483
CYTH1,0.522717469304167,0.2826874246715443,0.44109685775560686
CYTH2,0.9472881614328281,0.9360642973529639,0.28023132172521875
CYTH3,0.3769531020454355,0.29928986159963367,0.789993795584908
CYTH4,0.2793278302525643,0.4737573816318169,0.029265381588870883
DAAM1,0.9360307205607952,0.6142780961390537,0.3050322919833857
DAAM2,0.4769016720858721,0.5482718121646546,0.533030571085672
DAB2IP,0.9617958625199283,0.8144510446468641,0.5036196049758656
DAPP1,0.8980798173089741,0.4637815200073505,0.6897886548549919
DAXX,0.1125711496014878,0.047285190490853356,0.4974320768794923
DBI,0.6683056509199464,0.7695634012388606,0.31362267304107366
DCHS1,0.5760587253225325,0.7036843698260489,0.3853859254869623
DDB2,0.7971263433675312,0.05927786730692064,0.0037868646591764955
DDIT3,0.8668653636305004,0.8981903085903132,0.500345810315362
DDIT4,0.30376235822428765,0.2156442243650114,0.2297540105810102
DDX3X,0.48244414774636185,0.14749591636251172,0.3409844772344921
DEPDC5,0.8884418550309717,0.49562062318922895,0.7236687528106671
DHX33,0.3484170977760169,0.2015477364965448,0.6272509019866299
DHX58,0.09940548773114445,0.09567573542964564,0.11869310718168592
DIAPH1,0.48244414774636185,0.13647761074692014,0.36093740130149277
DLG1,0.02958440713962277,0.42398400251977475,0.09111380364354728
DLG3,0.8308583759069824,0.011405262871345152,0.0010735788323530482
DLG4,0.5760587253225325,0.04260026439868022,0.08104525773729075
DLG5,0.2595235226757511,0.18765105960392292,0.42197710004073763
DLL1,0.030209649107783298,0.6785884342596096,0.03412443503167832
DNM1L,0.8752637771074617,0.29058436175466384,0.06580287712281394
DOCK2,0.5644825037884655,0.20256554205296862,0.09713728655090627
DOCK4,0.20711153990372982,0.5504693742237836,0.4370049782877518
DTX1,0.14571676021270855,0.03587870690673866,0.6127544409367157
DTX2,0.2793278302525643,0.03216081001795807,0.37076815199282215
DTX3,0.6742588869241051,0.2729673049018953,0.06549919369637934
DTX3L,0.8092721364627895,0.6812134763036927,0.5070495006297316
DTX4,0.08936740337659388,0.13435926865685577,0.9037392398576537
DUSP1,0.4491811448049099,0.03734703565520152,0.23022448681214616
DUSP10,0.95349173949055,0.5081679969428986,0.812055929242269
DUSP16,0.4993892091165037,0.8690511088867148,0.3602578639191683
DUSP2,0.36727982845562845,0.9197856985220019,0.1170052279282763
DUSP3,0.8980798173089741,0.19142686258893427,0.046908709820221495
DUSP4,0.6065274896072702,0.4882528615626872,0.34893817493253426
DUSP5,0.33900874355293564,0.693017343848802,0.28266169222395804
DUSP6,0.5702699350901674,0.6268728438946457,0.5787394552447612
DUSP7,0.9999999999897953,0.9999999999999851,0.9999999999999377
DUSP8,0.20711153990372982,0.05216203681249247,0.4729946427590534
DVL1,0.06379309558365702,0.005859321372942765,0.5352848679038169
DVL2,0.9592419707694295,0.5835194549924176,0.6932500073130049
DVL3,0.1125711496014878,0.06656092278432693,0.660292971591549
E2F4,0.23390418295758986,0.4262538681545934,0.7691869402313095
E2F5,0.02716776204632092,0.024425475153108556,0.45730229688972884
EBAG9,0.2793278302525643,0.7563988934911517,0.021817990198485765
ECSIT,0.11650938109779269,0.0017010248178046497,0.34460534888864
EDA,0.4123187927393588,0.004268408590135632,0.09497422847337404
EDAR,0.34368463232775176,0.6882408726608557,0.5460848394588014
EDARADD,0.33446411380071556,0.5420550777160023,0.9781109963580903
EEF2,0.30376235822428765,0.006541079825274906,0.13980909852330592
EEF2K,0.16622071114638742,0.18934605000615934,0.7961514935386939
EFCAB7,0.4935108967941855,0.8285608763243613,0.09221652545741153
EFNA4,0.005012346676782761,0.002230302821296668,0.2862066665882718
EGF,0.9101041900615348,0.608548227455282,0.2167361479862782
EGLN1,0.018701496562362866,0.03777173953821416,0.3124111216118693
EGLN2,0.5999385400746583,0.43070195564910463,0.7604217806937132
EGLN3,0.030853642090465084,0.002400846823426903,0.9154343428260995
EGR1,0.35313468957501737,0.09784924201200673,0.08124014542795986
EGR3,0.539767148095913,0.2830013282366621,0.8064196336654501
EI24,0.8261667045097031,0.9963353705965945,0.6698412032134905
EIF4B,0.39193054847575176,0.021121298513317458,0.15236587584697875
EIF4E,0.1579894011966325,0.07259834146336985,0.19711766821221705
EIF4E2,0.8836325288548256,0.06811897333989808,0.40765923909405566
EIF4EBP1,0.9951141886012665,0.8913177099636348,0.5079479119495307
ELAVL1,0.6856730442416888,0.09639179971290095,0.02454225968697045
ELK1,0.7866264937657156,0.500927854634197,0.6623485157206273
ELK4,0.6618622454793752,0.3675776025305115,0.947277092051377
ELMO1,0.27527898237892867,0.047285190490853356,0.5310657088955442
ELOB,0.9898915418139222,0.8482973516375997,0.3746244816542294
ELOC,0.4935108967941855,0.6764476329362841,0.11362431585976757
ENO1,0.27120714905997395,0.10038627258636403,0.8940376873499742
ENO2,0.33000490095720986,0.032585859104510444,0.6770848901821022
ENO3,0.33446411380071556,0.053975281187792705,0.715289888094299
EP300,0.9698955975813839,0.2325358923030043,0.08224235299909156
EPOR,0.010999526426135579,0.42473334310258265,0.025253108713835182
ERBB2,0.42268117699741165,0.015318215961224436,0.4917743873968551
ERBIN,0.9025911692509898,0.2516568795465428,0.07163568991909251
EREG,0.1383880197722755,0.0025303334457432354,0.20310466052538997
ESR1,0.8453562790586819,0.8256514673256203,0.6226125387018117
ESR2,0.12080089615994999,0.09079114376399704,0.0917740633371928
ETS1,0.07421014936662217,0.46026122470096026,0.08167889458467319
ETS2,0.5113620202897969,0.020517600140042957,0.19348992961934747
EVC,0.8031115644708559,0.4392370394092683,0.37338659196505525
EVC2,0.8618916498157649,0.8393071671669892,0.1277626779451842
EVL,0.8565168927411101,0.7695634012388606,0.2054315363662766
EXOC2,0.976214582124604,0.9523566549299038,0.910469023462231
EXOC7,0.6799683835951384,0.4637815200073505,0.2244924181225369
F2R,1.0,1.0,1.0
F2RL3,0.7642864870187946,0.06681987953520847,0.2996472048415838
FADD,0.31691149415778574,0.24214144957255895,0.4784662592899252
FADS2,0.7513125085416539,0.48256782444695406,0.067790729613786
FARP2,0.16622071114638742,0.8814943056825083,0.17086528828473008
FAS,0.47138411339503583,0.08889656087431083,0.4794916258599845
FASLG,0.9721084008856372,0.9342242370679507,0.6724471855023672
FASN,0.34368463232775176,0.20729585090634756,0.43237340149471765
FAT4,0.4123187927393588,0.11326275720625871,0.42595565427269433
FBP1,0.20073468857562737,0.04367890382571689,0.3005276674639016
FBXO25,0.2632761704943477,0.9489146305993248,0.03920188750558981
FBXO32,0.2832829188323762,0.6957135531073017,0.08761303567507847
FBXW11,0.12515446138029124,0.09235796847924194,0.719335526530061
FCER1A,0.8792804939196781,0.9856664594737692,0.84406267085415
FCER1G,0.7288641612191982,0.8886944202461295,0.2573316201385815
FCGR2B,0.7170365763169207,0.9250252863610784,0.7636273085467005
FFAR2,0.0045141057509853234,0.014962364519899409,0.4729946427590534
FGFR1,0.979711249641129,0.07587914039232035,0.08179819257062614
FGFR2,0.14330837426753365,0.009388799552577543,0.6364018087500284
FGR,0.7037350827618197,0.40206544053151766,0.5827804027118856
FHL1,0.5583798026386823,0.33238713661619085,0.265464124554027
FLCN,0.6130074293939959,0.3335781606275498,0.18604320420211956
FLNA,0.8400775758556747,0.09639179971290095,0.27881324829348814
FLNB,0.6972559050594622,0.32629322100809083,0.0772950971328807
FLOT1,0.42793163679541346,0.251058608807175,0.7099205267281428
FLOT2,0.09600175873225714,0.16033807426719035,0.24080721371834365
FLT1,0.30815271459063587,0.23479227285405704,0.5673339542106223
FLT3,0.42268117699741165,0.7941642992947195,0.072409547861228
FLT3LG,0.7763146531227555,0.35018288579913726,0.6958429783433764
FLT4,0.10124217907455062,0.28992921231531865,0.5134930348687147
FMOD,0.8453562790586819,0.21452755060451262,0.013344590832513534
FN1,0.32556752345556134,0.4228366507045622,0.8996995210702249
FNIP1,0.8933205746772915,0.21314586708344105,0.8208691405027563
