gene_names,t2ds_pret2ds_pvalue,t2ds_no_t2ds_pvalue,pret2ds_no_t2ds_pvalue
CHEK2,0.20073468857562737,0.24823403765685012,0.9146330991067909
CHRM5,0.07015221463835204,0.043360893205183194,0.7961514935386939
CHUK,0.22704035681759854,0.8689687348844604,0.1436635082739146
CIR1,0.27527898237892867,0.07950832565400041,0.5769182508855814
CISH,0.3125597428453923,0.20633728198634405,0.0003912503331565066
CLEC1B,0.9360307205607952,0.32978914051535946,0.24958248905187824
CLEC4D,0.36727982845562845,0.8353730441623818,0.0043416335047462475
CLEC4E,0.522717469304167,0.8569139757472862,0.33272320443661607
CLEC7A,0.7232391303239585,0.49425443130477736,0.6326143725452502
CLIP1,0.932483203851087,0.1612366411420289,0.3148414138900376
CNR1,0.22052474496084123,0.19554161150298902,0.6374172345166594
CNTF,0.8711827352213887,0.7933455091050956,0.6943396262208199
COL4A3,0.5054228787904441,0.7430914761196901,0.9355185726870149
COL4A4,0.09274388487708171,0.6487158685990239,0.2517099692600495
COL6A1,0.2832829188323762,0.360011581647651,0.503206399206617
COL6A2,0.11650938109779269,0.2830013282366621,0.17067382036361975
COL6A3,0.8153282768363468,0.9984969503269623,0.7503825363859787
COL6A6,0.33446411380071556,0.05237703927812555,0.4676501236740092
COL9A2,0.8400775758556747,0.6957135531073017,0.8411374405020512
COL9A3,0.1888966817440332,0.338904921561435,0.12408284277990045
COP1,0.6485106223960626,0.8485894473239534,0.4996955946215349
CPT1A,0.06507492955960975,0.0017193977481010086,0.58605786289885
CPT1B,0.6799683835951384,0.3221650480743037,0.9706486725121338
CPT2,0.9391369982164172,0.6425391361699706,0.519289924935533
CREB1,0.42268117699741165,0.4895129975317009,0.7983474698628897
CREB3,0.028971737400055406,0.7334144039949337,0.010053616233757143
CREB3L2,0.6683056509199464,0.5423857739582013,0.9331844453246055
CREB3L4,0.14085048571043557,0.03846533104607344,0.6899858238831437
CREB5,0.8565168927411101,0.0764638223558036,0.03335799062832094
CREBBP,0.7513125085416539,0.13647761074692014,0.5568093776410037
CRK,0.33446411380071556,0.328543362479695,0.36917941890184086
CRKL,0.27527898237892867,0.7364311863003036,0.011266998786709503
CRTC2,0.1293264133979135,0.34054145325211643,0.6527153148230865
CSF1,0.22376337126712262,0.09801120834255439,0.9902591187337292
CSF1R,0.5284242644797617,0.5001838531467084,0.5689680615869249
CSF2RA,0.4769016720858721,0.5005448713055108,0.5620488959177019
CSF2RB,0.5341258833439698,0.8056295359569536,0.7069053369380842
CSF3R,0.33000490095720986,0.7936292549039764,0.20372124867339428
CSNK1A1,0.34368463232775176,0.47696607528859986,0.9008189143830401
CSNK1A1L,0.7288641612191982,0.7567570595990901,0.8118029483238596
CSNK1D,0.21724418116988378,0.10435790029534228,0.9614778841140695
CSNK1E,0.7452432417596505,0.8364192245347525,0.5655677488694398
CSNK1G1,0.2450000162574027,0.9273818573201327,0.11717978512880597
CSNK1G2,0.32119893067184535,0.2455201069681446,0.8549326833386364
CSNK1G3,0.053545685093582776,0.016733323734437845,0.58605786289885
CSNK2A1,0.8261667045097031,0.8393071671669892,0.3549283520153101
CSNK2A2,0.03151824904855243,0.06692298346090335,0.7531787873748084
CSNK2B,0.21724418116988378,0.022492385199566353,0.7072015658891885
CTBP1,0.5876375489342285,0.24189293530143857,0.15977380526834092
CTBP2,0.06764311902653193,0.06894328645745236,0.6292763980882808
CTLA4,0.6799683835951384,0.5153958164879591,0.13299234653595116
CTNNA1,0.9564498402721354,0.25381495872268206,0.3395642803441272
CTNNB1,0.39193054847575176,0.22902965725344437,0.3888801215021385
CTNNBIP1,0.7642864870187946,0.8248888456264738,0.4791905500370495
CTNND1,0.07279404819707942,0.14871582472877204,0.2544299104266767
CTSB,0.8453562790586819,0.5605946158918879,0.29792450502254014
CTSD,0.6065274896072702,0.3624041587997039,0.9324087672320241
CUL1,0.5520461189691753,0.038296597487196125,0.008359577090257395
CUL3,0.12299039135237938,0.6150339098009732,0.00827384890335696
CX3CR1,0.95349173949055,0.4646717292491736,0.052806873333858466
CXCL1,0.9592419707694295,0.38546980760998767,0.12554764429148027
CXCL10,0.928680803955857,0.9520486294208819,0.7956426787296247
CXCL16,0.6856730442416888,0.7468869759701766,0.9279092596359252
CXCL5,0.22704035681759854,0.35289278276672686,0.32973505576875034
CXCL8,0.1948289848621864,0.051739917846446645,0.10775815570075031
CXCR1,0.6065274896072702,0.4902800708712101,0.6274883125351837
CXCR2,0.47138411339503583,0.09536597676517951,0.9349413679038079
CXCR3,0.3484170977760169,0.024425475153108556,0.20755359332597567
CXCR4,0.7398266225704486,0.8090168944719249,0.825129011055643
CXCR5,0.6365049898184146,0.0066681449348224816,0.0028165320050674634
CXCR6,0.21387372944947905,0.36859480775183256,0.5568093776410037
CYBA,0.21724418116988378,0.842503615543461,0.15480568683141285
CYBB,0.43854304691845736,0.5880789100285793,0.14634302437888005
CYCS,0.8565168927411101,0.43386155955754724,0.27558476314181907
CYLD,0.010003260000001719,0.0017082160244822494,0.814417349819732
CYP27A1,0.5113620202897969,0.41872518439188655,0.01873643649609645
CYSLTR1,0.7037350827618197,0.22268359535515136,0.011036785445276457
CYSLTR2,0.3769531020454355,0.11510480883128059,0.38091205491790386
CYTH1,0.0328979400337106,0.040608266466734044,0.2692007440272925
CYTH2,0.8400775758556747,0.5245208651073088,0.8081814122003163
CYTH3,0.06890064868925513,0.15479721942341323,0.02257614449550985
CYTH4,0.7288641612191982,0.9104068806889235,0.4458044647207425
DAAM1,0.12080089615994999,0.6862170921898547,0.13137556243793053
DAAM2,0.32556752345556134,0.0027212890899789015,0.004848103591525103
DAB2IP,0.05575878824188507,0.41499313655503506,0.13367590199286486
DAPP1,0.16622071114638742,0.40056479433076864,0.40336348937021477
DAXX,0.6191191932121786,0.6100390673891056,0.8433620627497014
DBI,0.35313468957501737,0.07122757425540195,0.5834051913778308
DCHS1,0.20073468857562737,0.30567093289849195,0.6493293919377366
DDB2,0.6307086214920312,0.7326847057616487,0.36053764501889496
DDIT3,0.9418083703353152,0.9795942030050154,0.6326143725452502
DDIT4,0.09106495142476377,0.9995291376702108,0.0061803628694165
DDX3X,0.2632761704943477,0.38438985393868025,0.4835985698928114
DEPDC5,0.9025911692509898,0.5752594069489549,0.6608599638073691
DHX33,0.6742588869241051,0.3665268006670324,0.5438440900603213
DHX58,0.928680803955857,0.35185100299264727,0.06590572554269226
DIAPH1,0.8711827352213887,0.5196445045992967,0.6759020547891074
DLG1,0.23755019400177907,0.1313391286149185,0.732971468230306
DLG3,0.6307086214920312,0.7905810940853186,0.8286271087335946
DLG4,0.11448514639432146,0.6579251854047856,0.12176051266034205
DLG5,0.6972559050594622,0.6012990414657878,0.3005276674639016
DLL1,0.2522532147889991,0.360011581647651,0.5516858672319527
DNM1L,0.5284242644797617,0.2107024523476986,0.5318941904801283
DOCK2,0.7763146531227555,0.5967898433573902,0.601541482976582
DOCK4,0.7288641612191982,0.2414696007852875,0.08894086684970975
DTX1,0.10507479405359128,0.25951180385016037,0.08439166463531449
DTX2,0.12725908464492877,0.018549442298104284,0.7363965807086921
DTX3,0.12080089615994999,0.2798840703832579,0.3556149308558561
DTX3L,0.5644825037884655,0.7997312216422707,0.30788022255312686
DTX4,0.4993892091165037,0.5793805448504233,0.6886281465947673
DUSP1,0.5935571421356693,0.8294935142589897,0.10754805406672105
DUSP10,0.8618916498157649,0.21425029484082664,0.389559141247098
DUSP16,0.6742588869241051,0.09767759957470798,0.061752432779234326
DUSP2,0.9444108155225589,0.042492762827698066,0.02621782685905526
DUSP3,0.2632761704943477,0.656378063358312,0.5626706108634583
DUSP4,0.22052474496084123,0.20134112080767297,0.36756165742329405
DUSP5,0.6191191932121786,0.07690939140873274,0.4405477435365407
DUSP6,0.6856730442416888,0.48916151939536534,0.9798596851717688
DUSP7,0.7452432417596505,0.08125014069425908,0.014122700341210827
DUSP8,0.1579894011966325,0.4127464365909873,0.5041376034669434
DVL1,0.539767148095913,0.7571167089656734,0.9072941090689316
DVL2,0.906668962569541,0.9449584670148816,0.615926008426934
DVL3,0.9822158101243837,0.8566247123153535,0.9116873306167196
E2F4,0.7513125085416539,0.539776976361147,0.5613532582374839
E2F5,0.24866898169496482,0.28504675066159113,0.9002582354406929
EBAG9,0.29946077842025876,0.18269360755346964,0.7201925916551641
ECSIT,0.6422515877471573,0.7293946252825869,0.30788022255312686
EDA,0.7642864870187946,0.1404337142364881,0.7176237713459901
EDAR,0.5818632745378527,0.03758142862109471,0.03718433026311002
EDARADD,0.42268117699741165,0.9778666511084394,0.5247128130883363
EEF2,0.9921946302796675,0.6648344505616552,0.8815960865842342
EEF2K,0.7814868595071947,0.3586209367954588,0.9997226638814776
EFCAB7,0.06636425866715276,0.6276490048322237,0.06813598126971275
EFNA4,0.4879508012158093,0.6544340448974465,0.43728289614178506
EGF,0.8400775758556747,0.9612808015827878,0.5650077436404047
EGLN1,0.21387372944947905,0.360011581647651,0.9526630596675851
EGLN2,0.020446966514058612,0.03149160547245004,0.4166318888978165
EGLN3,0.5818632745378527,0.2224020102714583,0.14313119417910067
EGR1,0.3721277241835815,0.28504675066159113,0.0018774003258256755
EGR3,0.7037350827618197,0.44878346728673413,0.3141564770477699
EI24,0.9742228429184558,0.9841547967848154,0.7216153598807618
EIF4B,0.6856730442416888,0.347842617471095,0.804550757327137
EIF4E,0.20073468857562737,0.18147317811016156,0.7503825363859787
EIF4E2,0.8453562790586819,0.6896419394175636,0.8652585430500255
EIF4EBP1,0.29946077842025876,0.5861578871395127,0.42533111685918934
ELAVL1,0.979711249641129,0.6949573290996817,0.42302002286861023
ELK1,0.36727982845562845,0.4810557216066443,0.3373614377568006
ELK4,0.10507479405359128,0.06669144541242801,0.7436602878383644
ELMO1,0.8092721364627895,0.47735457973757117,0.3206354185548528
ELOB,0.8711827352213887,0.29806603466477366,0.25669011646040474
ELOC,0.4123187927393588,0.8867384180342242,0.3351610234714865
ENO1,0.09438325552294177,0.18864404064940746,0.3351610234714865
ENO2,0.20711153990372982,0.03238818753066796,0.6304136413358244
ENO3,0.23390418295758986,0.11444611730576253,0.6077670787889102
EP300,0.48244414774636185,0.4838855458004262,0.5607604865648589
EPOR,0.6248998383742295,0.7951647291954641,0.9116873306167196
ERBB2,0.7037350827618197,0.915348730315541,0.8066787319197525
ERBIN,0.42793163679541346,0.3259519938353788,0.7443042743893747
EREG,0.5054228787904441,0.0514341965921299,0.426753269304992
ESR1,0.5457497412889383,0.3346605807112988,0.7894697858011849
ESR2,0.11072893500189748,0.14506147602511538,0.5225329049524036
ETS1,0.2912438188319573,0.6078334696758156,0.5818007879652354
ETS2,0.3818741781928359,0.31487912590216205,0.8520624139173006
EVC,0.6551598277788772,0.35421397307117447,0.4116388529845965
EVC2,0.6191191932121786,0.8944283236459392,0.30898315212103866
EVL,0.8836325288548256,0.4439015851572206,0.44163534083399536
EXOC2,0.46045236311082066,0.4243564568403399,0.009471194185268997
EXOC7,0.18583071198422862,0.35491192617659795,0.30131682043802355
F2R,0.6485106223960626,0.29266471893990165,0.07389182566566649
F2RL3,0.009311081297688184,0.11009466406802264,0.14583082279510243
FADD,0.7763146531227555,0.2772567272938062,0.8115464027757467
FADS2,0.20711153990372982,0.06465399468538761,0.12271008862062183
FARP2,0.5583798026386823,0.381425787002296,0.6651129856160417
FAS,0.8261667045097031,0.150214465785381,0.29407900282110505
FASLG,0.8792804939196781,0.8227620330003786,0.7456227020521615
FASN,0.9698955975813839,0.8946755460912351,0.8237922791665813
FAT4,0.9391369982164172,0.9821228419040822,0.674752658203079
FBP1,0.014234946474068248,0.17618154358580237,0.1120202277919333
FBXO25,0.7037350827618197,0.264924008030732,0.16866102594018909
FBXO32,0.9391369982164172,0.24214144957255895,0.05536051046593549
FBXW11,0.6191191932121786,0.5812536135629653,0.7822197352921453
FCER1A,0.21724418116988378,0.28823159050444463,0.0036658591883630015
FCER1G,0.9676770721842997,0.6613318357435324,0.7044622112408466
FCGR2B,0.7577782104428301,0.5346929683407694,0.4671443843685026
FFAR2,0.8752637771074617,0.19733679932391554,0.039136291194022774
FGFR1,0.48244414774636185,0.33959519766033996,0.009241240328644257
FGFR2,0.928680803955857,0.9132127692507841,0.9651056917761706
FGR,0.40705867390666384,0.21259873945861535,0.949184359155088
FHL1,0.14330837426753365,0.633749930581126,0.43237340149471765
FLCN,0.5054228787904441,0.08002726348152911,0.19484357057861823
FLNA,0.8354977126190273,0.6413853286789245,0.07634768570247469
FLNB,0.021847612203255828,0.40501029619158224,0.048565448815404505
FLOT1,0.4019004035471444,0.9822771093090977,0.3407151358202595
FLOT2,0.35313468957501737,0.24609087022466533,0.9919074774961241
FLT1,0.5935571421356693,0.5914221959893203,0.9738973502523826
FLT3,0.7577782104428301,0.04928438399767029,0.32737804725558645
FLT3LG,0.09765939122586009,0.2556838943264852,0.7489861485725561
FLT4,0.8031115644708559,0.394434871813486,0.6185732649878153
FMOD,0.1383880197722755,0.5171152423228714,0.4612761436890982
