gene_names,t2ds_pret2ds_pvalue,t2ds_no_t2ds_pvalue,pret2ds_no_t2ds_pvalue
CCL5,0.13363794198251344,0.18374436599754096,0.5035168795356909
CCND1,0.06636425866715276,0.002382876353287264,0.435330940306834
CCND2,0.15279297713350182,0.39516866254098565,0.1276060026246571
CCND3,0.8509404097599466,0.993156981869109,0.49494798301642573
CCNG1,0.2953098210487758,0.025602541705292876,0.1591393474347083
CCNG2,0.4993892091165037,0.23655317529165398,0.963376889869074
CCR1,0.40705867390666384,0.9075085429789072,0.43375419789922764
CCR10,0.09274388487708171,0.03701347441848357,0.5601630565252876
CCR2,0.7814868595071947,0.2009917116997902,0.00186926662235441
CCR3,0.7763146531227555,0.08420803322762634,0.3161527675130952
CCR4,0.932483203851087,0.2853668533063605,0.342601364662029
CCR5,0.9863856554467135,0.8717563345088488,0.9289186832417408
CCR6,0.12080089615994999,0.364472740253472,0.1298285420693828
CCR7,0.539767148095913,0.6953341411833138,0.48045090920077455
CCR8,0.6248998383742295,0.06759484217817133,0.27059972470028576
CCR9,0.5818632745378527,0.9822771093090977,0.49338924927952627
CD14,0.1186267477939201,0.45315993936278753,0.2816691763079765
CD19,0.8980798173089741,0.23758766596837114,0.36281107211903774
CD22,0.6248998383742295,0.6333578306734716,0.05295751232463547
CD247,0.2912438188319573,0.18197280735111235,0.14883281516690403
CD28,0.6972559050594622,0.4693563481006122,0.02730961596191983
CD36,0.6191191932121786,0.1056229441400762,0.05725874914074521
CD38,0.8031115644708559,0.015318215961224436,0.06334608055731124
CD3E,0.09765939122586009,0.21149759153073386,0.4911598899789404
CD4,0.8031115644708559,0.08956186590150815,0.0765800108520749
CD40,0.522717469304167,0.45239515865412716,0.16602866870966448
CD40LG,0.32119893067184535,0.0019019423166926198,0.11216770061535113
CD72,0.12725908464492877,0.9234294723478235,0.007506191755184013
CD79A,0.539767148095913,0.15836727419610896,0.10898768283934891
CD79B,0.2671825440696867,0.5164916869176467,0.07253335109434107
CD80,0.33446411380071556,0.2535359141263118,0.7156758157873584
CD82,0.8752637771074617,0.8441402738196478,0.9115100815368102
CD86,0.8792804939196781,0.03580283420095087,0.007491397137727369
CD8A,0.8210469451311435,0.29749420150814215,0.37636407742510875
CD8B,0.4548053183547849,0.36823773882127475,0.08812035022774022
CDC25B,0.4548053183547849,0.3934350467520587,0.9797253159482531
CDC37,0.7452432417596505,0.4814110875998497,0.5288700042686507
CDC42,0.9167712700524199,0.8920613235613649,0.6277953048449534
CDH1,0.12515446138029124,0.11729418285531128,0.5377736617724355
CDK2,0.8092721364627895,0.5554535392618712,0.4911598899789404
CDK4,0.9444108155225589,0.03629567074331528,0.13286452024293807
CDK6,0.4879508012158093,0.03467266998332048,0.24474572634628075
CDKN1A,0.7763146531227555,0.9677398292238596,0.4014767789943669
CDKN1B,0.8031115644708559,0.9896765730943236,0.5244173564280322
CDKN2A,0.6856730442416888,0.7251911049308658,0.708755609632067
CDKN2B,0.1359687082343353,0.6016963451104518,0.07540979232655978
CDKN2D,0.04760034031023614,0.8710473594781671,0.001188818622024185
CDON,0.7917181018905581,0.8188723067330947,0.5123312162548107
CEBPB,0.8752637771074617,0.1980838221440062,0.4008577314899473
CFLAR,0.5876375489342285,0.16345520130073699,0.6074560503741194
CHAD,0.9721084008856372,0.6096454356925461,0.907113718894472
CHD8,0.1888966817440332,0.23811851499748382,0.9222627102537961
CHEK2,0.3769531020454355,0.3408647974607441,0.003489317589798368
CHRM5,0.40705867390666384,0.7913265944012947,0.11231271036127537
CHUK,0.9418083703353152,0.11155719085311153,0.10972593776780992
CIR1,0.932483203851087,0.7319184677952669,0.49085544781729495
CISH,0.6799683835951384,0.6659490350448457,0.9476511756937984
CLEC1B,0.7452432417596505,0.25381495872268206,0.12160512765856868
CLEC4D,0.522717469304167,0.1563936866412183,0.48964262739651215
CLEC4E,0.9247117509921577,0.132667459657955,0.03512746593593729
CLEC7A,0.9472881614328281,0.6567587493706067,0.8906448145110234
CLIP1,0.4993892091165037,0.030493329437163832,0.1684501045112909
CNR1,0.8031115644708559,0.7357025015913052,0.23463032455657934
CNTF,0.6248998383742295,0.5313350572962532,0.9431426418649548
COL4A3,0.5818632745378527,0.4039067945940672,0.10065936020356081
COL4A4,0.21387372944947905,0.0092271299578066,0.6206653547497681
COL6A1,0.8711827352213887,0.12981926776479413,0.41117024406423236
COL6A2,0.2953098210487758,0.42661887271687143,0.7450611892106919
COL6A3,0.2793278302525643,0.07501811924245896,0.2947520971102778
COL6A6,0.5935571421356693,0.6575340781496813,0.9024526297627217
COL9A2,0.4769016720858721,0.019497538724821777,0.3739968644855295
COL9A3,0.3125597428453923,0.2766528367694199,0.8300626346245915
COP1,0.522717469304167,0.12856568745427865,0.22400795998140394
CPT1A,0.33446411380071556,0.033293396383999224,0.569536510776925
CPT1B,0.7705561074060572,0.4717301605091033,0.5477571518485238
CPT2,0.39193054847575176,0.9242104114987089,0.2135971015723488
CREB1,0.43854304691845736,0.9620594033877288,0.29407900282110505
CREB3,0.6365049898184146,0.5358729292035157,0.827981761107961
CREB3L2,0.5583798026386823,0.4886265048040382,0.8618925261178652
CREB3L4,0.3769531020454355,0.008201104719255772,0.03920188750558981
CREB5,0.5113620202897969,0.42473334310258265,0.7290075153003913
CREBBP,0.932483203851087,0.9160007229590107,0.48507977793269125
CRK,0.3818741781928359,0.1313391286149185,0.8562182356506145
CRKL,0.4175313515909899,0.3108367092437691,0.3030796906471561
CRTC2,0.9247117509921577,0.027160365958637037,0.006707700252601006
CSF1,0.4769016720858721,0.6693969208585624,0.3659881109465384
CSF1R,0.9418083703353152,0.6280429304049141,0.9593132351756605
CSF2RA,0.06764311902653193,0.011353577018430048,0.2870169034249833
CSF2RB,0.6551598277788772,0.45715953856600383,0.2509915307027524
CSF3R,0.6307086214920312,0.9780505347566686,0.6742493989760631
CSNK1A1,0.33900874355293564,0.11059320558529347,0.608493596973633
CSNK1A1L,0.9721084008856372,0.18799420127888436,0.3150892550581657
CSNK1D,0.04475036070931636,0.024111660886212496,0.3924688227981897
CSNK1E,0.4935108967941855,0.12378344205203147,0.6534361608162595
CSNK1G1,0.5583798026386823,0.26503077943684045,0.4279394642917129
CSNK1G2,0.5170607810483804,0.6609470219137302,0.15425938307981044
CSNK1G3,0.8509404097599466,0.7028526036663615,0.6756177175511042
CSNK2A1,0.32119893067184535,0.844439218361936,0.12503818943924497
CSNK2A2,0.9742228429184558,0.3343193618077938,0.06425671305080495
CSNK2B,0.3769531020454355,0.03558259732735328,0.05254877501877989
CTBP1,0.9994306048729732,0.21149759153073386,0.08681167613651412
CTBP2,0.12080089615994999,0.5619677130731497,0.01785173911616955
CTLA4,0.9206704006166305,0.8910375336881847,0.814417349819732
CTNNA1,0.21387372944947905,0.18172476400524754,0.43728289614178506
CTNNB1,0.16622071114638742,0.10657770915508526,0.19348992961934747
CTNNBIP1,0.6307086214920312,0.10544505953767394,0.3467855635656127
CTNND1,0.7513125085416539,0.7760033447184748,0.030118360909885795
CTSB,0.8210469451311435,0.3350055516241557,0.026431691787908874
CTSD,0.43854304691845736,0.1859069419882293,0.4559629103688999
CUL1,0.2522532147889991,0.9398386513600082,0.11284598184645447
CUL3,0.6248998383742295,0.40056479433076864,0.4606724713018469
CX3CR1,0.9921946302796675,0.13572768556590353,0.017977600148567967
CXCL1,0.5760587253225325,0.7882602993429726,0.477896652430305
CXCL10,0.1480551535215295,0.13000569776087725,0.4562075795103155
CXCL16,0.6485106223960626,0.6663359989818078,0.5264342054128328
CXCL5,0.5935571421356693,0.3783919908521569,0.040483142190000154
CXCL8,0.38689042041967664,0.21233897642565086,0.7104786551076717
CXCR1,0.7288641612191982,0.7261835368705372,0.9447742150363921
CXCR2,0.522717469304167,0.24979051781600153,0.016745843459132246
CXCR3,0.539767148095913,0.9862608975841758,0.3223576720767627
CXCR4,0.8400775758556747,0.12076571297113602,0.5129146469087222
CXCR5,0.7971263433675312,0.35455894218953293,0.5503918983564433
CXCR6,0.0062902243802559115,0.0023185241987935703,0.6188494531681618
CYBA,0.9863856554467135,0.8272104351399425,0.7069053369380842
CYBB,0.8933205746772915,0.2696211967420844,0.10292921106088641
CYCS,0.539767148095913,0.04043903441198254,0.12208424884389615
CYLD,0.13363794198251344,0.8928107069798722,0.014066729567908777
CYP27A1,0.6856730442416888,0.5636231694948434,0.009122762494358616
CYSLTR1,0.5284242644797617,0.41810363105365317,0.16206923919256733
CYSLTR2,0.4332410359462483,0.31806871048472346,0.5035168795356909
CYTH1,0.7037350827618197,0.4793723122536595,0.46496367792439763
CYTH2,0.6551598277788772,0.8248888456264738,0.5653089290777087
CYTH3,0.5113620202897969,0.041902401493558616,0.3776541346296932
CYTH4,0.8354977126190273,0.9306259519063057,0.20905055623619534
DAAM1,0.8153282768363468,0.4473417429086964,0.23206970662505336
DAAM2,0.13363794198251344,0.39516866254098565,0.7274050383994113
DAB2IP,0.3125597428453923,0.1821912847455632,0.9144590971671055
DAPP1,0.522717469304167,0.23909352871033285,0.2512365474716075
DAXX,0.7577782104428301,0.021659562649093612,0.11216770061535113
DBI,0.36727982845562845,0.20579202238517177,0.2834286185581607
DCHS1,0.4019004035471444,0.5132540780156092,0.061149866765841075
DDB2,0.976214582124604,0.4886265048040382,0.2780963776652145
DDIT3,0.31691149415778574,0.05505108305714113,0.3067369842664181
DDIT4,0.6130074293939959,0.18765105960392292,0.33697687904271334
DDX3X,0.979711249641129,0.4633950606422523,0.1202181800181877
DEPDC5,0.8752637771074617,0.49425443130477736,0.6805468787591887
DHX33,0.9206704006166305,0.9211848856480668,0.7076433372955676
DHX58,0.9822158101243837,0.5439475618659491,0.6865207199716904
DIAPH1,0.48244414774636185,0.5321178968139961,0.7509079144496994
DLG1,0.6191191932121786,0.9696304105776208,0.4275288383316832
DLG3,0.4019004035471444,0.20660695213145305,0.14978695224050934
DLG4,0.7104379056033857,0.8396107911772269,0.09333010006064797
DLG5,0.47138411339503583,0.1281724093834741,0.2839172614506109
DLL1,0.09274388487708171,0.8350716599801455,0.027654353376584267
DNM1L,0.07715312372370398,0.029076260029896932,0.7136290420093618
DOCK2,0.7705561074060572,0.3152034104013995,0.6929562184679197
DOCK4,0.21724418116988378,0.027767013373970518,0.8020705705547678
DTX1,0.8933205746772915,0.18669797027955212,0.11884421143342627
DTX2,0.47138411339503583,0.13572768556590353,0.8030307253543094
DTX3,0.7642864870187946,0.9436203298315268,0.44212175044374996
DTX3L,0.056872558683323485,0.7527173871989686,0.0035095590775232896
DTX4,0.3721277241835815,0.06986885141032216,0.5432868444704159
DUSP1,0.4879508012158093,0.0459408667451474,0.04138361817678186
DUSP10,0.33000490095720986,0.047898226984363836,0.7664232944858106
DUSP16,0.43854304691845736,0.3455067799871654,0.817248954164697
DUSP2,0.47138411339503583,0.6671137311853612,0.5522707469141722
DUSP3,0.8092721364627895,0.5087910471430127,0.5726354032621233
DUSP4,0.7917181018905581,0.7734442142950134,0.5568093776410037
DUSP5,0.7288641612191982,0.3291455810896584,0.7794062602680653
DUSP6,0.012667961201435493,0.008701676094871963,0.7755909876663292
DUSP7,0.8509404097599466,0.09503827363027101,0.3616531551073559
DUSP8,0.4548053183547849,0.512864713787645,0.5546840190995871
DVL1,0.1293264133979135,0.025196002724783565,0.8930953294096949
DVL2,0.06379309558365702,0.24735506041453081,0.08179819257062614
DVL3,0.0343091440197011,0.020000133393855174,0.8601253503577172
E2F4,0.7170365763169207,0.8364192245347525,0.7841265822176711
E2F5,0.932483203851087,0.12796802811137625,0.3409844772344921
EBAG9,0.6799683835951384,0.8804558263047471,0.3746244816542294
ECSIT,0.7705561074060572,0.15850412691181098,0.22246653453940848
EDA,0.19190499313172463,0.009595628589666378,0.10718768999712316
EDAR,0.6683056509199464,0.2856712019887915,0.6767860709903365
EDARADD,0.0514489933079964,0.004891586084594166,0.6344714323707958
EEF2,0.4548053183547849,0.11189413739569243,0.6156024413118826
EEF2K,0.5818632745378527,0.49106000293246754,0.7521836428222489
EFCAB7,0.47138411339503583,0.9484280390986991,0.5105978764049417
EFNA4,0.7705561074060572,0.8252013090689612,0.0736739290396101
EGF,0.46045236311082066,0.8373358962143155,0.6347665044886293
EGLN1,0.1359687082343353,0.6579251854047856,0.09192989171706417
EGLN2,0.3484170977760169,0.01675545988248131,0.5803307768118698
EGLN3,0.9937756897035118,0.26438398812567465,0.1292209245701784
EGR1,0.1888966817440332,0.3071727369775497,0.39580137103616986
EGR3,0.7705561074060572,0.7600661841714803,0.7184791455310643
EI24,0.3484170977760169,0.4419202530454454,0.4142508761467273
EIF4B,0.7642864870187946,0.7593508444259235,0.17766286263892833
EIF4E,0.5170607810483804,0.45752199747918104,0.8288462216039562
EIF4E2,0.4659560568284491,0.7803462077791715,0.028951860230392347
EIF4EBP1,0.8884418550309717,0.446086479945115,0.24341563052400508
ELAVL1,0.9418083703353152,0.4842516837567451,0.31362267304107366
ELK1,0.47138411339503583,0.006820074141418594,0.15614683870259774
ELK4,0.4879508012158093,0.6812134763036927,0.7028445255156185
ELMO1,0.932483203851087,0.21011441855767582,0.04683172324980512
ELOB,0.6799683835951384,0.6583142397304896,0.11129563716493462
ELOC,0.9134721920827671,0.01826214795594899,0.06951960116870284
ENO1,0.06636425866715276,0.0998833053870329,0.507440986409515
ENO2,0.7452432417596505,0.5528381433137884,0.47577038109250364
ENO3,0.9025911692509898,0.14711113129630876,0.1202181800181877
EP300,0.4175313515909899,0.14916805596624533,0.3009208086976757
EPOR,0.8453562790586819,0.8418988336797795,0.6750573917261335
ERBB2,0.6799683835951384,0.17761485689105308,0.29814166019637256
ERBIN,0.9888252067913242,0.1752262561129835,0.037681310313545706
EREG,0.2832829188323762,0.012648370799071435,0.3286033083969035
ESR1,0.8565168927411101,0.9904987333649513,0.6961063880116094
ESR2,0.3125597428453923,0.40562590212408456,0.8099373668761196
ETS1,0.017878300612267584,0.26438398812567465,0.12457619731630679
ETS2,0.7343603997047338,0.13904476583863043,0.06497497613819697
EVC,0.5284242644797617,0.0361859389863586,0.526744936644955
EVC2,0.522717469304167,0.5918019791995877,0.600086656597456
EVL,0.23390418295758986,0.29928986159963367,0.9156735918491012
EXOC2,0.3125597428453923,0.2630146664835195,0.4094976497906849
EXOC7,0.6799683835951384,0.4793723122536595,0.9072941090689316
F2R,0.23040052541469294,0.16709771300428794,0.6371072224658946
F2RL3,0.8153282768363468,0.057999686642502664,0.009668076073663578
FADD,0.07279404819707942,0.5001838531467084,0.20581620306061124
FADS2,0.1314302448804649,0.0013796511103330402,0.29685325167492776
FARP2,0.5341258833439698,0.6104354733633298,0.970293121442627
FAS,0.6856730442416888,0.5925887196593107,0.7053269113013716
FASLG,0.14085048571043557,0.11990703713536263,0.9420547756648694
FASN,0.8308583759069824,0.11729418285531128,0.39790708370121747
FAT4,0.6972559050594622,0.8201275231160675,0.6029721652191957
FBP1,0.3769531020454355,0.6782017667381246,0.9099350401335436
FBXO25,0.5170607810483804,0.6532815942210949,0.6272509019866299
FBXO32,0.7398266225704486,0.9890998744424749,0.41930045601073607
FBXW11,0.47138411339503583,0.003547755428232811,0.013941124131634293
FCER1A,0.9809896120107209,0.5074985587710094,0.8247104193919266
FCER1G,0.15279297713350182,0.09465709176836687,0.9315307087127719
FCGR2B,0.21387372944947905,0.005936149840211152,0.05435975582190395
FFAR2,0.5520461189691753,0.053975281187792705,0.12616309021589386
FGFR1,0.7170365763169207,0.29960239218657586,0.27639190322833945
FGFR2,0.5054228787904441,0.3743453263602062,0.5467366636014768
FGR,0.8031115644708559,0.5666290854005351,0.6698412032134905
FHL1,0.24866898169496482,0.006211201703908988,0.12221598765455621
FLCN,0.6856730442416888,0.2535359141263118,0.0566240209381794
FLNA,0.7452432417596505,0.48502360854828375,0.21338053377772573
FLNB,0.7232391303239585,0.2894741331606907,0.39715595028309075
FLOT1,0.6485106223960626,0.41014973126286947,0.463774132228755
FLOT2,0.09765939122586009,0.052688192349862654,0.4548580118422875
FLT1,0.6742588869241051,0.9393018768185789,0.18500264746195139
FLT3,0.7642864870187946,0.4164699671853797,0.7276957529792094
FLT3LG,0.1383880197722755,0.014785859454386586,0.7886768726151537
