gene_names,t2ds_pret2ds_pvalue,t2ds_no_t2ds_pvalue,pret2ds_no_t2ds_pvalue
CAMKK2,0.4769016720858721,0.4130358847889953,0.6142361033253925
CAMP,0.7232391303239585,0.47095758897258094,0.9794809914371259
CARD11,0.9966047461049834,0.40683648602116684,0.2686009768469386
CARD14,0.1359687082343353,0.30781624963182097,0.49526233547739135
CARD16,0.03723847701664402,0.07191142880780056,0.2547186949618189
CARD6,0.17148263413411421,0.28591716639286363,0.7945886572703335
CARD8,0.8565168927411101,0.8896296317458646,0.3582527795060076
CARD9,0.06507492955960975,0.32978914051535946,0.5093703994884222
CASP1,0.07279404819707942,0.8552004126638741,0.01205952534536814
CASP10,0.16348832636661878,0.2009917116997902,0.08405253803020088
CASP3,0.3769531020454355,0.547905179738278,0.5028977224665304
CASP4,0.3769531020454355,0.2775731443789067,0.27038728610799895
CASP5,0.7037350827618197,0.1792925782813637,0.6208432031424537
CASP7,0.4769016720858721,0.20179915166416237,0.708755609632067
CASP8,0.9360307205607952,0.47414389193412837,0.3384725837506331
CASP9,0.9721084008856372,0.9116955159380792,0.6292763980882808
CASTOR1,0.9809896120107209,0.2690335828631333,0.4139570393698056
CASTOR2,0.6856730442416888,0.5321178968139961,0.8206188333444613
CAT,0.7705561074060572,0.9567954760349908,0.43808332323816324
CBL,0.2671825440696867,0.7109080374461946,0.04652157165899673
CBLB,0.5113620202897969,0.24395800710549184,0.6892184222502158
CCL28,0.32556752345556134,0.4614117757713658,0.7801213868949763
CCL3,0.8031115644708559,0.6135132878645704,0.08131892922328607
CCL3L3,0.7343603997047338,0.4127464365909873,0.2623476117085343
CCL4,0.8400775758556747,0.12928993416290754,0.1348579473050276
CCL4L2,0.10124217907455062,0.7670294985381444,0.12744587592985027
CCL5,0.31691149415778574,0.05584459137024285,0.4686616754368865
CCND1,0.10700073631321239,0.06811897333989808,0.8481079081780482
CCND2,0.42268117699741165,0.21122388723357668,0.10245789159806405
CCND3,0.8884418550309717,0.6557753953955248,0.8429041985390002
CCNG1,0.8980798173089741,0.572614859294497,0.4177255679991299
CCNG2,0.1948289848621864,0.34653194594194797,0.27038728610799895
CCR1,0.6856730442416888,0.12432426728817933,0.4958961664299636
CCR10,0.03501847996131334,0.21398279842450335,0.02958024812965162
CCR2,0.4993892091165037,0.5306504032604604,0.6374172345166594
CCR3,0.8210469451311435,0.43070195564910463,0.49938028810579166
CCR4,0.6799683835951384,0.5203963828412183,0.30555268717013895
CCR5,0.19190499313172463,0.04646040023456404,0.40436224704365437
CCR6,0.6485106223960626,0.9625888124697715,0.5812075747986486
CCR7,0.5818632745378527,0.07200811528450347,0.6923730016125519
CCR8,0.5520461189691753,0.28239735958654066,0.8592747532394986
CCR9,0.7398266225704486,0.5099583794844259,0.17702576635290412
CD14,0.1293264133979135,0.0967910673116607,0.8813309774377889
CD19,0.2872307321264238,0.6601669607997817,0.6831802017656996
CD22,0.8400775758556747,0.5978724000962456,0.4668751736664096
CD247,0.7170365763169207,0.32492329536867026,0.7683770590980576
CD28,0.7642864870187946,0.47095758897258094,0.9893209100918031
CD36,0.36727982845562845,0.019252600991374234,0.03149794505228063
