Actual_From,Actual_To,Weight
14,795,0.1906181735975039
14,796,0.18965175161622466
14,797,0.1951497898174727
14,1239,0.07420733131045242
15,795,0.19021284006864272
15,796,0.18931612962558503
15,797,0.19467629484087362
15,1239,0.07434890713884555
16,19,0.42079063850858034
16,124,0.15863093167550704
16,731,0.05696301085195008
16,733,0.06084754659141965
16,734,0.06067731098377535
16,735,0.05944762750624025
16,736,0.06139041900795632
16,737,0.060424753187987526
16,813,0.46259575546801873
16,1195,0.28149764178159126
16,1196,0.12473546086177847
16,1197,0.12269955510608425
16,1199,0.2791452306053042
16,1201,0.26450470509828394
17,1196,0.15052235652184087
17,1197,0.14653162562090483
18,1196,0.1594052089048362
18,1197,0.1549118603822153
19,1196,0.15828323620592824
19,1197,0.15416384532137284
20,1196,0.15709515741497662
20,1197,0.1524774361045242
21,838,0.2363210563915757
21,839,0.2048154545600624
21,840,0.2654277651341654
22,999,0.21668934157831513
22,1000,0.22932839651558967
23,999,0.1911322021950078
23,1000,0.18535833138190327
24,999,0.2223178585527301
24,1000,0.23348766080305772
25,999,0.1885977998096724
25,1000,0.18287966878705147
26,999,0.1812627959375975
26,1000,0.16894594428627144
28,147,0.24887875589204367
28,953,0.2822826008580343
28,1238,0.3334628314035882
29,147,0.20537004597948516
29,953,0.25509404102340094
29,1238,0.2992905955574103
30,466,0.30331269020717627
30,468,0.15559388037285493
30,469,0.24955453559812793
31,466,0.18483681011620906
31,468,0.09345511767784712
31,469,0.1511783468648986
32,464,0.07032227459204368
32,465,0.07623849834118565
33,460,0.38613699649453975
33,461,0.21909089858502342
33,462,0.21291180060062403
33,468,0.07763431434279251
33,1339,0.8747960706396256
34,464,0.12023126086333852
34,465,0.14396803914677067
34,466,0.24444868206538783
34,469,0.19159063315610192
35,464,0.05886023082413417
35,465,0.062362801112012485
35,466,0.11425793903329069
35,469,0.08846813903468634
36,279,1.0
36,1178,1.0
37,910,0.1285843616477379
37,911,0.1072921383151326
37,912,0.1057224410471139
37,914,0.09515296546957878
37,915,0.11773474236365054
37,916,0.11403543885163805
38,297,0.17487657148829955
38,321,1.0
38,627,0.0482328744650546
38,910,0.06739398395667706
38,911,0.06476364012667707
38,912,0.06392206130385336
38,914,0.06022349560795631
38,915,0.06733120835170048
38,916,0.06626062061575663
38,933,0.011432609593603744
38,934,0.06629042205616224
38,935,0.20440576797480497
38,936,0.6612617440405617
38,937,0.8251866672854915
38,938,0.1936683666926677
38,939,0.026888451182527303
38,940,0.16519383716692668
38,1008,0.21606789855538222
39,98,0.8988999158034322
39,99,0.9134548288299532
39,290,0.1508001840329173
39,291,0.1286537769472699
39,393,0.8500126087987521
39,496,0.9411637227613104
39,685,0.8515160993447738
39,686,0.6506376917847114
39,687,0.6781922618159126
39,688,0.9586602982059282
41,1040,0.2986942586723869
42,43,0.14717727856942278
42,69,0.15477711788923557
42,70,0.06536272103510139
42,71,0.18475434443837754
42,103,0.21859055731388458
42,108,0.03218754053104524
42,129,0.32800964170670827
42,162,0.2002103091151326
42,215,0.13719901507737908
42,216,0.18033840074102964
42,227,0.06890230596302653
42,249,0.1374490536427457
42,250,0.13735944966302652
42,251,0.09540008270046801
42,252,0.11572680497347894
42,253,0.0850278447847114
42,429,0.07410869640873635
42,430,0.08169463015132605
42,431,0.09646393281435257
42,498,0.3261565292901716
42,499,0.1432137065600624
42,549,0.06335490453541341
42,551,0.04883950171029641
42,710,0.1143908671076443
42,723,0.16211605829329173
42,726,0.325707160375975
42,731,0.06104185532137286
42,737,0.06281653966162247
42,752,0.19115447063783153
42,789,0.06394541319812792
42,819,0.08062961810452418
42,821,0.12444913205460219
42,822,0.2079258013775351
42,823,0.21053782251638067
42,837,0.05896578267160687
42,844,0.31804045497659905
42,872,0.13088631355070202
42,887,0.14408903803900155
42,960,0.2595283237815913
42,961,0.19954922662090482
42,962,0.179542427900156
42,966,0.32395461524180963
42,967,0.32694497801404054
42,968,0.32961288687987517
42,969,0.32380666645865835
42,1054,0.07206064858190328
42,1092,0.14312327255850235
42,1259,0.326470345149766
42,1260,0.13057726227457098
42,1340,0.09660469793447737
42,1341,0.0991044878923557
43,369,0.5475636262558503
43,789,0.0699711819126365
43,1121,0.12883322647581902
43,1122,0.19918925044617783
43,1123,0.22768104478471138
43,1348,0.5925025790327613
44,43,0.15873683848673947
44,69,0.166697271024961
44,70,0.07138051341653666
44,71,0.19807197862402495
44,103,0.22436308997815912
44,108,0.0355876208724649
44,129,0.342894965450858
44,162,0.2156877746697348
44,215,0.14985194242901717
44,216,0.19328870407020282
44,227,0.07296091242386896
44,249,0.1524393318127925
44,250,0.15121323969110764
44,251,0.10370425370514821
44,252,0.12829927370046804
44,253,0.08948435701872075
44,429,0.082124549574727
44,430,0.08817540673166926
44,431,0.109975281124805
44,498,0.3427847111450858
44,499,0.15375654470826833
44,549,0.0702407321274571
44,551,0.05534479193697348
44,710,0.12070215563806554
44,723,0.1705955565351014
44,726,0.3430238932620905
44,731,0.06595789091731669
44,737,0.07165279626833074
44,752,0.20414861440873636
44,789,0.07168871445179407
44,819,0.08565552435257409
44,821,0.1312668697847114
44,822,0.22360322037051483
44,823,0.22790588725585023
44,837,0.06659260793868955
44,844,0.3332172040452418
44,872,0.14196307895210608
44,887,0.14910720802652105
44,960,0.28356722985491417
44,961,0.2053717633307332
44,962,0.1918064674399376
44,966,0.3446659621606864
44,967,0.341992465375975
44,968,0.3379345768174727
44,969,0.3445893336068643
44,1054,0.07499147275975039
44,1092,0.16049962822620903
44,1259,0.34230874246333853
44,1260,0.141610724049922
44,1340,0.1041095214274571
44,1341,0.10927529224024962
45,43,0.15360672442433698
45,69,0.16238589185179406
45,70,0.06867465582730109
45,71,0.19563841670826834
45,103,0.23191559018720748
45,108,0.03549809817216849
45,129,0.32909539199687987
45,162,0.20691111576848673
45,215,0.14316983066146646
45,216,0.1908111561528861
45,227,0.07243412570249609
45,249,0.1452760684477379
45,250,0.14461521379251172
45,251,0.1000823501450858
45,252,0.12261079340093604
45,253,0.08717247058814352
45,429,0.0792163686677067
45,430,0.08517731493369736
45,431,0.10495302533775352
45,498,0.3310587593166927
45,499,0.15168126183853353
45,549,0.06764516862028082
45,551,0.05331513014914197
45,710,0.11817438717628705
45,723,0.16639111420904834
45,726,0.33126894737129486
45,731,0.06418589525585022
45,737,0.06891222696661467
45,752,0.2000083336425897
45,789,0.06860882231357254
45,819,0.08302044791201249
45,821,0.12790567941809675
45,822,0.21599335418876756
45,823,0.2197639875195008
45,837,0.06343457366209047
