Actual_From,Actual_To,Weight
14,795,0.916287274420606
14,796,0.9488408544025916
14,797,1.0
14,1239,0.0
15,795,0.8802494921019218
15,796,0.9216890920990601
15,797,1.0
15,1239,0.0
16,19,0.4831953166374281
16,124,0.22272830934476584
16,731,0.0
16,733,0.008337315616609083
16,734,0.006022934866130098
16,735,0.00381359642469094
16,736,0.006594664070893409
16,737,0.006118369199677076
16,813,1.0
16,1195,0.29743794548480296
16,1196,0.06022522982445599
16,1197,0.049897770950939446
16,1199,0.23464428052648362
16,1201,0.19250407023200825
17,1196,1.0
17,1197,0.0
18,1196,1.0
18,1197,0.0
19,1196,1.0
19,1197,0.0
20,1196,1.0
20,1197,0.0
21,838,0.24712370895816302
21,839,0.0
21,840,1.0
22,999,0.0
22,1000,1.0
23,999,1.0
23,1000,0.0
24,999,0.0
24,1000,1.0
25,999,1.0
25,1000,0.0
26,999,1.0
26,1000,0.0
28,147,0.0
28,953,1.0
28,1238,0.8671510290763693
29,147,0.0
29,953,0.4213566642903614
29,1238,1.0
30,466,1.0
30,468,0.0
30,469,0.17563726099221352
31,466,1.0
31,468,0.0
31,469,0.19221482594437547
32,464,1.0
32,465,0.0
33,460,0.2588871903586194
33,461,0.1728948278408151
33,462,0.16567259471581583
33,468,0.0
33,1339,1.0
34,464,0.0
34,465,0.014610677204935894
34,466,1.0
34,469,0.1677105840454507
35,464,0.0
35,465,0.01364209309029679
35,466,1.0
35,469,0.20242361313213586
36,279,0.0
36,1178,0.0
37,910,1.0
37,911,0.14932459742025325
37,912,0.1524060888114986
37,914,0.0
37,915,0.17200329495603703
37,916,0.3298520364652018
38,297,0.15686854861906724
38,321,1.0
38,627,0.009552442878408406
38,910,0.02983533620968421
38,911,0.011435703782329708
38,912,0.011631142346484229
38,914,0.010421002355058297
38,915,0.012557386051448875
38,916,0.014561640603580854
38,933,0.0
38,934,0.004361889211310746
38,935,0.035358596626103314
38,936,0.384798393966691
38,937,0.35708066373850833
38,938,0.09647168984420543
38,939,0.010810071740109553
38,940,0.07767401060937548
38,1008,0.14101825030235468
39,98,0.9146599365444592
39,99,0.8905727939470519
39,290,0.0
39,291,0.0015599957386678593
39,393,0.36408224673239337
39,496,1.0
39,685,0.550649396679462
39,686,0.08845325389095975
39,687,0.09473882188926457
39,688,0.9872497106749845
41,1040,0.0
42,43,0.29840436037025797
42,69,0.14173120397517688
42,70,0.04820095187111205
42,71,0.2738872101485436
42,103,0.26567272161395805
42,108,0.0
42,129,0.9701135116564563
42,162,0.6045549773992016
42,215,0.09766124925622009
42,216,0.2632654704923464
42,227,0.09195138722757176
42,249,0.19789993997396008
42,250,0.2214389417223134
42,251,0.11335174284463827
42,252,0.1715070034726099
42,253,0.09525525724099125
42,429,0.07403735873206724
42,430,0.03370302328336316
42,431,0.0649494348973688
42,498,0.9806105640897105
42,499,0.18264966184859371
42,549,0.06856818607713165
42,551,0.06335889291759889
42,710,0.18581827309701596
42,723,0.3566074870911789
42,726,0.9866980904351099
42,731,0.02314863651016314
42,737,0.03567556877828438
42,752,0.6029067930951879
42,789,0.07904256067986977
42,819,0.032101411119137134
42,821,0.17589212812942795
42,822,0.3595015659771959
42,823,0.3450044192796111
42,837,0.09317236757147082
42,844,0.7608917680490426
42,872,0.32145503213429366
42,887,0.3076532662400778
42,960,0.6271295443424568
42,961,0.3575738284469419
42,962,0.4008517630184624
42,966,0.965953628997362
42,967,0.9854325215756059
42,968,0.9503694283190284
42,969,1.0
42,1054,0.06048258573691641
42,1092,0.05377418087365571
42,1259,0.986299598659693
42,1260,0.22729070455374414
42,1340,0.13675156399524008
42,1341,0.12172067747185117
43,369,0.4537002773638882
43,789,0.0
43,1121,0.11369437115931533
43,1122,0.21086839039380315
43,1123,0.24290953751046024
43,1348,1.0
44,43,0.26885506948082566
44,69,0.1397099153393416
44,70,0.05934959461513546
44,71,0.2654827014361538
44,103,0.22917461971042274
44,108,0.0
44,129,0.9545870349552991
44,162,0.5481941383101868
44,215,0.09216672618931433
44,216,0.23344116034508808
44,227,0.0840001812472756
44,249,0.18652357083611062
44,250,0.2043323500492586
44,251,0.10451590409691165
44,252,0.15656680500885228
44,253,0.0902785039565594
44,429,0.06418783656591905
44,430,0.031245143515901956
44,431,0.05999774211622199
44,498,0.957219237731421
44,499,0.17455689586885662
44,549,0.0641768111449722
44,551,0.05855023851629116
44,710,0.18024242286362036
44,723,0.34331677652451614
44,726,0.9527916719677961
44,731,0.020621476519284424
44,737,0.031159792388517994
44,752,0.533155348385441
44,789,0.07328779595805442
44,819,0.029067091373946943
44,821,0.1688673864877887
44,822,0.34365106558443154
44,823,0.3323248454486526
44,837,0.08596582410286858
44,844,0.7410497591814237
44,872,0.3013708589725512
44,887,0.30122394843557093
44,960,0.588000114588422
44,961,0.3616364333430286
44,962,0.38562944913608527
44,966,0.9755738371826861
44,967,0.9567762937160487
44,968,1.0
44,969,0.9457506167064962
44,1054,0.05836218903927859
44,1092,0.04793475919509038
44,1259,0.952898190812653
44,1260,0.2173982830642643
44,1340,0.13047768186833866
44,1341,0.11516860401666153
45,43,0.28855308597018664
45,69,0.13907047761147331
45,70,0.0531522782607832
45,71,0.2704944517408118
45,103,0.22673701386888778
45,108,0.0
45,129,1.0
45,162,0.5470272226707609
45,215,0.09542569719546803
45,216,0.250566735741538
45,227,0.09794010673123967
45,249,0.1958976875809621
45,250,0.21540560375417286
45,251,0.11188161603856071
45,252,0.16325319689952492
45,253,0.09647652755374053
45,429,0.07029257741974425
45,430,0.03485670692137244
45,431,0.06646390488960764
45,498,0.9868879710860438
45,499,0.1839748535468704
45,549,0.06893156488404167
45,551,0.06255108140787521
45,710,0.18938886048295245
45,723,0.357625039470628
45,726,0.9854251083308323
45,731,0.02252768496737262
45,737,0.03416786862416935
45,752,0.5608550952336228
45,789,0.07870107661751934
45,819,0.03305962840399096
45,821,0.17853881937183347
45,822,0.36166108310982914
45,823,0.34737737406676794
45,837,0.09074459762380771
45,844,0.7655369837231394
45,872,0.3156894155217726
45,887,0.31088744425019543
45,960,0.6106659643505586
45,961,0.34660823140198893
45,962,0.3995253714006509
45,966,0.9824738003925542
45,967,0.9825688005556553
45,968,0.9727156403745005
45,969,0.9795122480523346
45,1054,0.06070775144319297
45,1092,0.05141598746642705
45,1259,0.9857099439759904
45,1260,0.22730557965058298
45,1340,0.1373663444989681
45,1341,0.12169354090760746
49,560,0.8755434452093196
49,562,0.8513650001171958
49,1312,1.0
49,1336,0.0
50,259,0.7486531024456223
50,381,0.5864682588375755
50,410,0.45350780448300604
50,411,0.7926288190729529
50,419,0.22080719752452194
50,420,0.47026776486491556
50,422,0.6969066062306336
50,546,0.8924481126317851
50,585,0.0
50,641,1.0
50,880,0.39269002000919445
51,259,0.7003547612084585
51,381,0.5623380029530873
51,410,0.41057400888641915
51,411,0.787540105175971
51,419,0.21855362236373307
51,420,0.41020279324018877
51,422,0.6725530823633519
51,546,0.9011937482205024
51,585,0.0
51,641,1.0
51,880,0.48410479659650557
52,162,0.0
53,390,0.0
53,893,0.0
53,894,0.0
53,1300,0.0
53,1301,0.0
53,1353,0.0
54,100,0.3013637701993685
54,101,0.20758700174062533
54,277,0.0
54,345,0.11075878996310815
54,346,0.054316888383961676
54,347,0.01597146389311185
54,1183,1.0
54,1267,0.1432825600808165
55,54,0.5657821068977447
55,100,0.22133436771416198
55,101,0.19206103953424775
55,277,0.0
55,345,0.12490606684765333
55,346,0.06393600754041223
55,347,0.01521848246798276
55,1183,1.0
55,1267,0.1545306690080318
56,57,0.23326756584284494
56,838,0.0025477046916373277
56,839,0.0
56,840,0.006494730274626966
56,1019,0.2505270223081382
56,1020,0.34195074003934756
56,1021,1.0
57,838,0.3163255567587071
57,839,0.0
57,840,1.0
58,707,1.0
58,708,0.0
59,1101,0.0
60,941,0.0
60,942,1.0
61,941,0.9801754909834439
61,942,1.0
61,1052,0.0
62,1101,0.0
63,1101,0.0
64,522,0.034034574937430395
64,644,0.0
64,786,0.40672762937038565
64,845,0.05829987250061947
64,1101,1.0
64,1128,0.333130546960718
64,1129,0.33313054962482147
65,46,0.5296250589262874
65,47,0.526514820084181
65,50,0.5868804683488608
65,51,0.5103731881635265
65,108,0.0
65,215,0.06470757619806626
65,216,0.18158651105835977
65,359,0.7968609529731749
65,376,0.618877880412493
65,377,0.652627664515492
65,378,0.49726226862776646
65,419,0.08290762644027772
65,454,0.8745718958132171
