Actual_From,Actual_To,Weight
14,795,0.9694458483523283
14,796,0.9626515767521464
14,797,1.0
14,1239,0.0
15,795,0.9560055073830352
15,796,0.950418477302741
15,797,1.0
15,1239,0.0
16,19,0.9038777372467637
16,124,0.2553209361917479
16,731,0.0
16,733,0.013379674997547724
16,734,0.013151035793510091
16,735,0.010740619035999975
16,736,0.014811652088477664
16,737,0.005319763118064895
16,813,1.0
16,1195,0.5347248409666763
16,1196,0.16196360971183205
16,1197,0.15845070650476095
16,1199,0.5344980394833473
16,1201,0.5070515413915414
17,1196,1.0
17,1197,0.0
18,1196,1.0
18,1197,0.0
19,1196,1.0
19,1197,0.0
20,1196,1.0
20,1197,0.0
21,838,0.5183787579347786
21,839,0.0
21,840,1.0
22,999,0.0
22,1000,1.0
23,999,1.0
23,1000,0.0
24,999,0.0
24,1000,1.0
25,999,1.0
25,1000,0.0
26,999,1.0
26,1000,0.0
28,147,0.0
28,953,0.5932056788634242
28,1238,1.0
29,147,0.0
29,953,0.4906155395765938
29,1238,1.0
30,466,1.0
30,468,0.0
30,469,0.6275781298041218
31,466,1.0
31,468,0.0
31,469,0.5839655128520838
32,464,0.0
32,465,1.0
33,460,0.4046574003584975
33,461,0.1769463699565002
33,462,0.16810970990563784
33,468,0.0
33,1339,1.0
34,464,0.0
34,465,0.1692816401422573
34,466,1.0
34,469,0.5763702000076513
35,464,0.0
35,465,0.09802915178722596
35,466,1.0
35,469,0.5055340702414436
36,279,0.0
36,1178,0.0
37,910,1.0
37,911,0.38425099322110967
37,912,0.3160626345233222
37,914,0.0
37,915,0.684768428233603
37,916,0.5692726401358752
38,297,0.18602861819002617
38,321,1.0
38,627,0.048202424720065265
38,910,0.07232794820118948
38,911,0.06730108746831119
38,912,0.06673199624038495
38,914,0.060775585313767776
38,915,0.07120030150185351
38,916,0.0698307177753362
38,933,0.0
38,934,0.06224766105340797
38,935,0.21495616190791098
38,936,0.6831199562704307
38,937,0.8541612250903923
38,938,0.2066380215113828
38,939,0.015219255040020464
38,940,0.1916444771230512
38,1008,0.2278450858205118
39,98,0.9598189954069081
39,99,0.932994211327482
39,290,0.03556638755561088
39,291,0.0
39,393,0.8878670433204375
39,496,0.9820450246345215
39,685,0.8866365910895804
39,686,0.6678468539019405
39,687,0.6991337355966589
39,688,1.0
41,1040,0.0
42,43,0.373646108266319
42,69,0.3978369196986124
42,70,0.10014036004021525
42,71,0.49972397853019485
42,103,0.6014360332298115
42,108,0.0
42,129,0.9505292129046787
42,162,0.5139976615913622
42,215,0.36668973841042085
42,216,0.5066608018201322
42,227,0.124632667032414
42,249,0.33253861300707116
42,250,0.33271802004279477
42,251,0.19820953559786722
42,252,0.26490871894526496
42,253,0.16969684046597347
42,429,0.12825629109565997
42,430,0.15497390832709437
42,431,0.1979060920788229
42,498,0.9482104125431116
42,499,0.3700849391962782
42,549,0.105617629362117
42,551,0.05766691359942453
42,710,0.26912201340280856
42,723,0.4330153840369448
42,726,0.9438148608447686
42,731,0.09578018977295719
42,737,0.10045403010832966
42,752,0.5316241511847719
42,789,0.09882994712697085
42,819,0.15670799070806757
42,821,0.299148368386111
42,822,0.5590310693051516
42,823,0.5659944365901523
42,837,0.07867686029472931
42,844,0.9261416471128412
42,872,0.30098017750060957
42,887,0.36904127858105373
42,960,0.7124461115863664
42,961,0.5550056316954923
42,962,0.47250941248302847
42,966,0.9226987289760489
42,967,0.9568264682304909
42,968,1.0
42,969,0.9210113643188528
42,1054,0.1314519212103847
42,1092,0.3445120256304883
42,1259,0.9515679333897451
42,1260,0.31546694235338224
42,1340,0.20657741192620088
42,1341,0.21180429021713792
43,369,0.9154779676129963
43,789,0.0
43,1121,0.11427604364886561
43,1122,0.2453809204106622
43,1123,0.29919866118806376
43,1348,1.0
44,43,0.3840584186807204
44,69,0.44238378125964245
44,70,0.10835848567797939
44,71,0.5220684007977651
44,103,0.6473197794086919
44,108,0.0
44,129,0.9856746398203101
44,162,0.5556430449378562
44,215,0.3863926345675904
44,216,0.5140065148284382
44,227,0.13811829712413376
44,249,0.36328776404521135
44,250,0.3626111010625702
44,251,0.2108632172639852
44,252,0.2922995814663838
44,253,0.1721562064590143
44,429,0.14071161007392602
44,430,0.1636266666731131
44,431,0.22322614951766534
44,498,0.9811009792541096
44,499,0.3906453685419981
44,549,0.12425462811176352
44,551,0.07638982195993475
44,710,0.27437062652291483
44,723,0.44775506064057646
44,726,0.9815483067161009
44,731,0.10062170512138612
44,737,0.11810906553185867
44,752,0.5739992747879197
44,789,0.11045309184997118
44,819,0.16443064807106922
44,821,0.30922919539188554
44,822,0.5923770617174837
44,823,0.6028070141559312
44,837,0.09675707266349702
44,844,0.9564681121808741
44,872,0.3365391427606549
44,887,0.3700925087188716
44,960,0.774530377638734
44,961,0.5570975992861135
44,962,0.49420938490029764
44,966,0.974567547953144
44,967,0.9830878634654657
44,968,1.0
44,969,0.9738508370235578
44,1054,0.1295088848786748
44,1092,0.38713616424838776
44,1259,0.9835452534750779
44,1260,0.3337007791269502
44,1340,0.21600037775408268
44,1341,0.22876729778541421
45,43,0.3781127132275364
45,69,0.38016192969208357
45,70,0.10366293563697844
45,71,0.4951411966764686
45,103,0.631742261848532
45,108,0.0
45,129,0.9634356339098494
45,162,0.5278022242549504
45,215,0.33190488875777474
45,216,0.47065429973748657
45,227,0.12477162247549596
45,249,0.35603010952861275
45,250,0.3520027293173042
45,251,0.1953842283615718
45,252,0.27204402374091985
45,253,0.1525485044764528
45,429,0.13143449860130366
45,430,0.150307876024535
45,431,0.2143811539161082
45,498,0.9695478541518249
45,499,0.3761255560482426
45,549,0.11351854124346655
45,551,0.06832527829628096
45,710,0.2542443796234122
45,723,0.41655374122249983
45,726,0.9730300091507892
45,731,0.09076389016166303
45,737,0.11161572655307377
45,752,0.5930086745194157
45,789,0.10804325179882958
45,819,0.1454138890800508
45,821,0.28913033219770073
45,822,0.5942178591119265
45,823,0.6119998977643396
45,837,0.09094442266109154
45,844,0.9305896304720862
45,872,0.3239261405719866
45,887,0.3374251780810856
45,960,0.7941725821665528
45,961,0.5066694087096256
45,962,0.4765146168151627
45,966,0.997873567323008
45,967,0.9601766579275443
45,968,0.9070359850421773
45,969,1.0
45,1054,0.11368874876352672
45,1092,0.39125534274701324
45,1259,0.9644116037932047
45,1260,0.32286057863944706
45,1340,0.20463748124141767
45,1341,0.22213819104917884
49,560,0.9644600081650054
49,562,1.0
49,1312,0.7251955727753
49,1336,0.0
50,259,0.665260053165596
50,381,0.770967609363272
50,410,0.6365391177370366
50,411,0.8488126978031058
50,419,0.43417682892709597
50,420,0.8097179318187665
50,422,0.5646219293514922
50,546,0.862150144502817
50,585,0.0
50,641,0.8802117746850016
50,880,1.0
51,259,0.6263985628610329
51,381,0.7410135114787739
51,410,0.6007140826942587
51,411,0.8160950957017198
51,419,0.438798094768857
51,420,0.7796572098574166
51,422,0.5416800770512055
51,546,0.8346005523232815
51,585,0.0
51,641,0.8518926851378865
51,880,1.0
52,162,0.0
53,390,0.0
53,893,0.0
53,894,0.0
53,1300,0.0
53,1301,0.0
53,1353,0.0
54,100,1.0
54,101,0.7316158741067986
54,277,0.0
54,345,0.39466632370204685
54,346,0.3715572348496208
54,347,0.36484512694511756
54,1183,0.7508998319582726
54,1267,0.4222645444140114
55,54,1.0
55,100,0.8956392466937075
55,101,0.6698275528500653
55,277,0.0
55,345,0.41130386609826364
55,346,0.3719583010854486
55,347,0.3660512240607467
55,1183,0.7900772587977826
55,1267,0.43482140912818845
56,57,0.22453599774558364
56,838,0.0032853698528986716
56,839,0.0
56,840,0.0035901772022621237
56,1019,0.2976120332537187
56,1020,0.26081579385876086
56,1021,1.0
57,838,0.5418748656446899
57,839,0.0
57,840,1.0
58,707,1.0
58,708,0.0
59,1101,0.0
60,941,0.0
60,942,1.0
61,941,1.0
61,942,0.8950458400568055
61,1052,0.0
62,1101,0.0
63,1101,0.0
64,522,0.2561639228379002
