Actual_From,Actual_To,Weight
14,795,0.09845030860576923
14,796,0.09720940678846154
14,797,0.0955834496826923
14,1239,0.07064326828846154
15,795,0.09773007865384614
15,796,0.09651979181730769
15,797,0.09490972579807691
15,1239,0.07013324715384615
16,19,0.2741446110576923
16,124,0.14804171173076924
16,731,0.02694230843269231
16,733,0.025995715894230772
16,734,0.02620795918269231
16,735,0.02678939492307692
16,736,0.024001896394230768
16,737,0.02569186122115385
16,813,0.5020990516346153
16,1195,0.11756253889423077
16,1196,0.049594384500000005
16,1197,0.04589590124038461
16,1199,0.12718214882692308
16,1201,0.11510737045192307
17,1196,0.04543932443269231
17,1197,0.04216106088461539
18,1196,0.044673221509615384
18,1197,0.041508352894230764
19,1196,0.04955891451923077
19,1197,0.04593269663461538
20,1196,0.04513967585576923
20,1197,0.04189484291346154
21,838,0.053496422038461534
21,839,0.05342475875961539
21,840,0.052116595605769235
22,999,0.19840070115384614
22,1000,0.19801978259615385
23,999,0.1978248455192308
23,1000,0.1977368503846154
24,999,0.20762127471153846
24,1000,0.21035297384615384
25,999,0.19906950326923076
25,1000,0.19895364692307693
26,999,0.19708367884615383
26,1000,0.19493674451923076
28,147,0.14908645536538462
28,953,0.20139972711538462
28,1238,0.2062338780769231
29,147,0.14517397478846153
29,953,0.2022217105769231
29,1238,0.20342120480769232
30,466,0.12179785777884616
30,468,0.021448925038461537
30,469,0.03646585028846154
31,466,0.14776136365384615
31,468,0.02394912042307692
31,469,0.036845483153846156
32,464,0.031830690586538465
32,465,0.03109472417307692
33,460,0.06931814824038461
33,461,0.06373333322115385
33,462,0.06365180772115385
33,468,0.024148515615384614
33,1339,0.2444482616346154
34,464,0.029473615471153847
34,465,0.029698551942307694
34,466,0.12245362213461539
34,469,0.03658371819230769
35,464,0.026510129192307694
35,465,0.027227045557692307
35,466,0.11384399708653846
35,469,0.033582756173076926
36,279,1.0
36,1178,1.0
37,910,0.015412373187499998
37,911,0.017221745052884617
37,912,0.0173792805
37,914,0.018024879341346153
37,915,0.01667912539903846
37,916,0.016933559341346154
38,297,0.15664805261538461
38,321,1.0
38,627,0.018898992596153845
38,910,0.019512008307692306
38,911,0.019429979096153845
38,912,0.019232236158653847
38,914,0.01891224189903846
38,915,0.019496809307692306
38,916,0.019398637759615384
38,933,0.026814491019230773
38,934,0.024915031624999997
38,935,0.024755632461538463
38,936,0.35908815000000005
38,937,0.35379761096153844
38,938,0.09470581609615383
38,939,0.04773762779807692
38,940,0.05080954639423077
38,1008,0.13281995277884615
39,98,0.41053580461538464
39,99,0.41862006951923075
39,290,0.03909013425
39,291,0.04012059544230769
39,393,0.1629619808846154
39,496,0.47407814875
39,685,0.2509726071153846
39,686,0.06860706517307692
39,687,0.0771505006923077
39,688,0.45861168375
41,1040,0.07186704183653846
42,43,0.10799203976923076
42,69,0.05838808903846154
42,70,0.037169327798076926
42,71,0.10369299120192309
42,103,0.09298988084615385
42,108,0.01634279725
42,129,0.33827645240384613
42,162,0.18694398423076922
42,215,0.03901245989423077
42,216,0.08242607485576924
42,227,0.04380368903846154
42,249,0.0772323063173077
42,250,0.08206466005769232
42,251,0.04780690434615385
42,252,0.05912697053846154
42,253,0.04570100125961539
42,429,0.02835956385576923
42,430,0.02874401503846154
42,431,0.030745216557692308
42,498,0.3337798610576923
42,499,0.06978321773076923
42,549,0.03960289677884616
42,551,0.03414122134615384
42,710,0.06462455571153845
42,723,0.12802087765384615
42,726,0.33391755855769234
42,731,0.025224015240384614
42,737,0.024689175384615385
42,752,0.13462902965384616
42,789,0.04120752907692308
42,819,0.028900653019230768
42,821,0.07564492966346154
42,822,0.1249590031153846
42,823,0.12419977427884615
42,837,0.043939999625
42,844,0.2534459921153846
42,872,0.12226121867307692
42,887,0.1219036374423077
42,960,0.2321791914423077
42,961,0.16583102201923075
42,962,0.1465963385480769
