Actual_From,Actual_To,Weight,Degree_Row,Degree_Col
14,795,0.040299823733177864,4.0,10.0
14,796,0.039541523731584635,4.0,10.0
14,797,0.03956079695103889,4.0,10.0
14,1239,0.023090027430222745,4.0,15.0
15,795,0.03162058191143215,4.0,10.0
15,796,0.03120452204921749,4.0,10.0
15,797,0.03116222319355281,4.0,10.0
15,1239,0.018214977875214713,4.0,15.0
16,19,0.06264523989142419,14.0,4.0
16,124,0.020028141059351714,14.0,8.0
16,731,0.004547203122094089,14.0,38.0
16,733,0.005824003761856459,14.0,39.0
16,734,0.00583956880898005,14.0,39.0
16,735,0.0057701400744013835,14.0,39.0
16,736,0.005655903379243438,14.0,39.0
16,737,0.004852354957853255,14.0,38.0
16,813,0.09241102749299157,14.0,2.0
16,1195,0.034157417524751835,14.0,8.0
16,1196,0.011080394126747738,14.0,21.0
16,1197,0.010608811100101567,14.0,23.0
16,1199,0.033937189366316435,14.0,8.0
16,1201,0.03215928541011196,14.0,9.0
17,1196,0.01983714953415436,2.0,21.0
17,1197,0.018887063810004864,2.0,23.0
18,1196,0.03916427197848571,2.0,21.0
18,1197,0.03754211235770865,2.0,23.0
19,1196,0.021394716467654645,2.0,21.0
19,1197,0.020390659230671283,2.0,23.0
20,1196,0.027982320929642267,2.0,21.0
20,1197,0.026816451314439597,2.0,23.0
21,838,0.03599460767508199,3.0,19.0
21,839,0.035070218851945674,3.0,19.0
21,840,0.03596493501431509,3.0,19.0
22,999,0.07419094959103877,2.0,5.0
22,1000,0.07567771609374563,2.0,5.0
23,999,0.05872179476894116,2.0,5.0
23,1000,0.05802284539591726,2.0,5.0
24,999,0.05813369599425795,2.0,5.0
24,1000,0.057077371303566965,2.0,5.0
25,999,0.06183112690668549,2.0,5.0
25,1000,0.06168590139028632,2.0,5.0
26,999,0.06335019536983229,2.0,5.0
26,1000,0.0637639289369275,2.0,5.0
28,147,0.04216373562105191,3.0,7.0
28,953,0.10115255835334978,3.0,5.0
28,1238,0.09234737796057665,3.0,5.0
29,147,0.03422655042919864,3.0,7.0
29,953,0.09344345673787861,3.0,5.0
29,1238,0.09104611593638341,3.0,5.0
30,466,0.034348057848242956,3.0,7.0
30,468,0.007804861116236313,3.0,40.0
30,469,0.013533001062860827,3.0,24.0
31,466,0.033942686627233515,3.0,7.0
31,468,0.006231065070850693,3.0,40.0
31,469,0.013524228169663212,3.0,24.0
32,464,0.0082735081125,2.0,32.0
32,465,0.008528192910477938,2.0,32.0
33,460,0.03798522301166312,5.0,14.0
33,461,0.01852681133422166,5.0,15.0
33,462,0.018296404546374063,5.0,15.0
33,468,0.0032256118075030026,5.0,40.0
33,1339,0.2218495365733445,5.0,4.0
34,464,0.009928345894492888,4.0,32.0
34,465,0.010863852146672532,4.0,32.0
34,466,0.03689243251205007,4.0,7.0
34,469,0.01597245427706011,4.0,24.0
35,464,0.008646814146185023,4.0,32.0
35,465,0.009257128735818467,4.0,32.0
35,466,0.05248506563780887,4.0,7.0
35,469,0.017651760190503074,4.0,24.0
36,279,0.7071067932881648,2.0,1.0
36,1178,0.7071067932881648,2.0,1.0
37,910,0.006718514579161983,6.0,58.0
37,911,0.007107283419399299,6.0,58.0
37,912,0.007051159793545836,6.0,58.0
37,914,0.006473001566254869,6.0,58.0
37,915,0.007012967240516996,6.0,58.0
37,916,0.007116221403308288,6.0,58.0
38,297,0.027371491792351762,18.0,7.0
38,321,0.235702271052127,18.0,1.0
38,627,0.003035815960464832,18.0,64.0
38,910,0.0031636102001130315,18.0,58.0
38,911,0.0032425478755478514,18.0,58.0
38,912,0.0032319891951471044,18.0,58.0
38,914,0.0030630506439425363,18.0,58.0
38,915,0.0032208938519964828,18.0,58.0
38,916,0.003251962748601064,18.0,58.0
38,933,0.00835818415083659,18.0,43.0
38,934,0.010323550965505291,18.0,43.0
38,935,0.009994979340989182,18.0,43.0
38,936,0.13069987850277578,18.0,3.0
