Actual_From,Actual_To,Weight,Degree_Row,Degree_Col
14,795,0.01762278514227696,4.0,10.0
14,796,0.017393406219204707,4.0,10.0
14,797,0.01753158493707826,4.0,10.0
14,1239,0.009403596084465154,4.0,15.0
15,795,0.01674234771780321,4.0,10.0
15,796,0.016562328879138125,4.0,10.0
15,797,0.016624644077872147,4.0,10.0
15,1239,0.008942202896427399,4.0,15.0
16,19,0.048254775102503,14.0,4.0
16,124,0.0190937559461678,14.0,8.0
16,731,0.0016342684701679548,14.0,38.0
16,733,0.001660310014109847,14.0,39.0
16,734,0.0016282721333038994,14.0,39.0
16,735,0.0015743391326725217,14.0,39.0
16,736,0.0018212261649418878,14.0,39.0
16,737,0.0017452580356375946,14.0,38.0
16,813,0.09837107797524168,14.0,2.0
16,1195,0.018690217766000224,14.0,8.0
16,1196,0.004456655951891326,14.0,21.0
16,1197,0.0039076809789047135,14.0,23.0
16,1199,0.01753300353734624,14.0,8.0
16,1201,0.01481438259666189,14.0,9.0
17,1196,0.009594969417499244,2.0,21.0
17,1197,0.008471519390151519,2.0,23.0
18,1196,0.009747853799691801,2.0,21.0
18,1197,0.008589252725742336,2.0,23.0
19,1196,0.01008217615685284,2.0,21.0
19,1197,0.008906905951583367,2.0,23.0
20,1196,0.009506910433758734,2.0,21.0
20,1197,0.008390521584086045,2.0,23.0
21,838,0.009104201699626564,3.0,19.0
21,839,0.009233338480866009,3.0,19.0
21,840,0.009344039062665177,3.0,19.0
22,999,0.06558429497814962,2.0,5.0
22,1000,0.06715753734466708,2.0,5.0
23,999,0.06283954328765312,2.0,5.0
23,1000,0.062307491891441136,2.0,5.0
24,999,0.06248891533941931,2.0,5.0
24,1000,0.06265927597302387,2.0,5.0
25,999,0.060965626928395994,2.0,5.0
25,1000,0.05940184886351591,2.0,5.0
26,999,0.06434938236453616,2.0,5.0
26,1000,0.06470160804888794,2.0,5.0
28,147,0.03604243443629134,3.0,7.0
28,953,0.05833775634052507,3.0,5.0
28,1238,0.06214894669929583,3.0,5.0
29,147,0.03445756193815264,3.0,7.0
29,953,0.057237150417929504,3.0,5.0
29,1238,0.06287776734271844,3.0,5.0
30,466,0.02963867552187631,3.0,7.0
30,468,0.0022087536955154885,3.0,40.0
30,469,0.005520374760316611,3.0,24.0
31,466,0.042073093062070785,3.0,7.0
31,468,0.002945233593458428,3.0,40.0
31,469,0.007628919649692247,3.0,24.0
32,464,0.004661243314338225,2.0,32.0
32,465,0.004675213670955875,2.0,32.0
33,460,0.011874825982493592,5.0,14.0
33,461,0.009424736809388745,5.0,15.0
33,462,0.009507090258159072,5.0,15.0
33,468,0.002102156621035526,5.0,40.0
33,1339,0.0720723740313255,5.0,4.0
34,464,0.0026033080527879944,4.0,32.0
34,465,0.0026791317559577026,4.0,32.0
34,466,0.027312760678587573,4.0,7.0
34,469,0.005084085708427881,4.0,24.0
35,464,0.0028236763513783928,4.0,32.0
35,465,0.0029360177156920342,4.0,32.0
35,466,0.032854807415572,4.0,7.0
35,469,0.00586370558269333,4.0,24.0
36,279,0.7071067932881648,2.0,1.0
36,1178,0.7071067932881648,2.0,1.0
37,910,0.0014739041978403,6.0,58.0
37,911,0.0012687230855893388,6.0,58.0
37,912,0.0012843423790681121,6.0,58.0
37,914,0.0013494585579385983,6.0,58.0
37,915,0.0012990384890734115,6.0,58.0
37,916,0.0013008993185028663,6.0,58.0
38,297,0.012402561403651237,18.0,7.0
38,321,0.235702271052127,18.0,1.0
38,627,0.0007203604372130595,18.0,64.0
38,910,0.0009548141802628729,18.0,58.0
38,911,0.0007649025269977709,18.0,58.0
38,912,0.0007732318006812645,18.0,58.0
38,914,0.0008104651265148966,18.0,58.0
38,915,0.0007938878213121505,18.0,58.0
38,916,0.0007975734429278273,18.0,58.0
38,933,0.0011630848530965513,18.0,43.0
38,934,0.0015236928997900928,18.0,43.0
38,935,0.0019746939745752604,18.0,43.0
38,936,0.056829331199464345,18.0,3.0
38,937,0.05965086992570773,18.0,3.0
38,938,0.008363081378622019,18.0,11.0
38,939,0.002633712960300583,18.0,26.0
38,940,0.003781266433311375,18.0,25.0
38,1008,0.012536375846025497,18.0,7.0
39,98,0.1366699177055683,10.0,2.0
39,99,0.13645954491481516,10.0,2.0
39,290,0.003493431417409243,10.0,25.0
39,291,0.0034019526504615667,10.0,25.0
39,393,0.03255428085866977,10.0,6.0
39,496,0.12932777637663942,10.0,2.0
39,685,0.05382881403540276,10.0,4.0
39,686,0.0090331879002214,10.0,16.0
39,687,0.01044445332966112,10.0,14.0
39,688,0.13080187516604613,10.0,2.0
41,1040,0.04795889318600243,1.0,10.0
42,43,0.005715853549586336,51.0,9.0
42,69,0.0033922862047677444,51.0,15.0
42,70,0.001422071361086476,51.0,26.0
42,71,0.006088538140432373,51.0,9.0
42,103,0.005916475706189149,51.0,11.0
42,108,0.0004995567297221472,51.0,55.0
42,129,0.02588495435405025,51.0,3.0
42,162,0.013786851313833741,51.0,5.0
42,215,0.002359463252075127,51.0,20.0
42,216,0.005476498735764737,51.0,10.0
42,227,0.00195977531876684,51.0,19.0
42,249,0.003367058400529089,51.0,13.0
42,250,0.0036545200305802524,51.0,12.0
42,251,0.0018068205511735124,51.0,20.0
42,252,0.002577123179907535,51.0,16.0
42,253,0.001654118019867812,51.0,21.0
42,429,0.0010666215359086875,51.0,32.0
42,430,0.0008823947321086104,51.0,36.0
42,431,0.001207815964225713,51.0,30.0
42,498,0.026171796299719854,51.0,3.0
42,499,0.003254589601466891,51.0,14.0
42,549,0.0013147162978406693,51.0,26.0
42,551,0.0011788706830825183,51.0,28.0
42,710,0.002874562898793076,51.0,15.0
42,723,0.006866100960290215,51.0,8.0
42,726,0.02617222360230682,51.0,3.0
42,731,0.0007318101850837444,51.0,38.0
42,737,0.0007616076030311051,51.0,38.0
42,752,0.009601617098036775,51.0,7.0
42,789,0.0013420219022596048,51.0,24.0
42,819,0.0008876243432333756,51.0,36.0
42,821,0.003090815988861245,51.0,14.0
42,822,0.007003067137066696,51.0,8.0
42,823,0.007028117641728023,51.0,8.0
42,837,0.001530362728253252,51.0,21.0
42,844,0.019234680754695355,51.0,4.0
42,872,0.006293787913331553,51.0,8.0
42,887,0.006203963824497759,51.0,8.0
42,960,0.015804593012655535,51.0,5.0
42,961,0.01069532911783633,51.0,6.0
42,962,0.008258619648028985,51.0,7.0
42,966,0.025854903584201377,51.0,3.0
42,967,0.025950432742031706,51.0,3.0
42,968,0.026549436258472447,51.0,3.0
42,969,0.025333979821963674,51.0,3.0
42,1054,0.0012615796259284441,51.0,25.0
42,1092,0.0010532788968556092,51.0,35.0
42,1259,0.026170548953285033,51.0,3.0
42,1260,0.004053625996854997,51.0,12.0
42,1340,0.002322873581753518,51.0,17.0
42,1341,0.0020703841962137646,51.0,19.0
43,369,0.0345224544117647,6.0,6.0
43,789,0.0038961202450980333,6.0,24.0
43,1121,0.01628905354161459,6.0,10.0
43,1122,0.01834280535090562,6.0,10.0
43,1123,0.021461217692411355,6.0,8.0
43,1348,0.0916285666052803,6.0,3.0
44,43,0.006125385148651803,51.0,9.0
44,69,0.003651204377176448,51.0,15.0
44,70,0.0015361507846511778,51.0,26.0
44,71,0.006487609812989821,51.0,9.0
44,103,0.006364859938927449,51.0,11.0
44,108,0.0005474603173483152,51.0,55.0
44,129,0.027183075431018392,51.0,3.0
44,162,0.014785821373056018,51.0,5.0
44,215,0.0025570882541338154,51.0,20.0
44,216,0.005956552783000326,51.0,10.0
44,227,0.0021544423326790895,51.0,19.0
44,249,0.003562313244263795,51.0,13.0
44,250,0.003877467707302737,51.0,12.0
44,251,0.0019110170348645955,51.0,20.0
44,252,0.0027830383996078406,51.0,16.0
44,253,0.001729221063165533,51.0,21.0
44,429,0.001147091787108873,51.0,32.0
44,430,0.0009294934764251637,51.0,36.0
44,431,0.0013150657806827468,51.0,30.0
44,498,0.02710773623422685,51.0,3.0
44,499,0.0034276203713939904,51.0,14.0
44,549,0.0013905105170719417,51.0,26.0
44,551,0.001271259027014586,51.0,28.0
44,710,0.003051069337321913,51.0,15.0
44,723,0.007192047785565365,51.0,8.0
44,726,0.02711820000561451,51.0,3.0
44,731,0.0007695344075840573,51.0,38.0
44,737,0.0008123205819128911,51.0,38.0
44,752,0.010406074664331017,51.0,7.0
44,789,0.0014208574149790294,51.0,24.0
44,819,0.0009211842692101648,51.0,36.0
44,821,0.003200782861530277,51.0,14.0
44,822,0.00731934707134679,51.0,8.0
44,823,0.0073730763804061,51.0,8.0
44,837,0.001606817490712872,51.0,21.0
44,844,0.019978093627174426,51.0,4.0
44,872,0.006600278468079364,51.0,8.0
44,887,0.006374200726506946,51.0,8.0
44,960,0.017181794364525497,51.0,5.0
44,961,0.010998310811283168,51.0,6.0
44,962,0.008786411822493227,51.0,7.0
44,966,0.027258453385953386,51.0,3.0
44,967,0.027117118950637467,51.0,3.0
44,968,0.02692968339193367,51.0,3.0
44,969,0.027451558833038927,51.0,3.0
44,1054,0.0013418065591068132,51.0,25.0
44,1092,0.0011992142302961791,51.0,35.0
44,1259,0.027128365208518638,51.0,3.0
44,1260,0.004259876776544193,51.0,12.0
44,1340,0.002428601523084191,51.0,17.0
44,1341,0.002201679513400026,51.0,19.0
45,43,0.005971371930987125,51.0,9.0
45,69,0.0035588638965737772,51.0,15.0
45,70,0.0015316250807865547,51.0,26.0
45,71,0.006520330941360977,51.0,9.0
45,103,0.006167824449598687,51.0,11.0
45,108,0.0005284797647973978,51.0,55.0
45,129,0.027777178241778725,51.0,3.0
45,162,0.01492153654435611,51.0,5.0
45,215,0.002486140850215576,51.0,20.0
45,216,0.005931164129021158,51.0,10.0
45,227,0.002163845405467842,51.0,19.0
45,249,0.0035375785119144687,51.0,13.0
45,250,0.003848208581450448,51.0,12.0
45,251,0.001891452102804225,51.0,20.0
45,252,0.0027364991811072684,51.0,16.0
45,253,0.0017172040015038705,51.0,21.0
45,429,0.0011191148481011772,51.0,32.0
