Actual_From,Actual_To,Weight,Degree_Row,Degree_Col
14,795,0.028659800338143526,4.0,10.0
14,796,0.02919723640873635,4.0,10.0
14,797,0.029232567033541323,4.0,10.0
14,1239,0.018452310849453975,4.0,15.0
15,795,0.028487805314742574,4.0,10.0
15,796,0.028991939820982825,4.0,10.0
15,797,0.02902376831162245,4.0,10.0
15,1239,0.018338659539781574,4.0,15.0
16,19,0.022606979367060392,14.0,4.0
16,124,0.011158223777802536,14.0,8.0
16,731,0.0035074265240695283,14.0,38.0
16,733,0.0026467252808112284,14.0,39.0
16,734,0.002739003775351007,14.0,39.0
16,735,0.0025663712234232213,14.0,39.0
16,736,0.0032408758924671213,14.0,39.0
16,737,0.002733500174169821,14.0,38.0
16,813,0.0349935827668821,14.0,2.0
16,1195,0.011481700676398478,14.0,8.0
16,1196,0.0049818413132382425,14.0,21.0
16,1197,0.0047244378384221075,14.0,23.0
16,1199,0.011347897635391128,14.0,8.0
16,1201,0.00987409939636728,14.0,9.0
17,1196,0.035142685800312,2.0,21.0
17,1197,0.0332680857979719,2.0,23.0
18,1196,0.0352563122831513,2.0,21.0
18,1197,0.0333818977956318,2.0,23.0
19,1196,0.0343566730374415,2.0,21.0
19,1197,0.0325326229906396,2.0,23.0
20,1196,0.03582993126209045,2.0,21.0
20,1197,0.03396378608736345,2.0,23.0
21,838,0.0256915249032761,3.0,19.0
21,839,0.021790697278731133,3.0,19.0
21,840,0.025945570340093597,3.0,19.0
22,999,0.10032081333853354,2.0,5.0
22,1000,0.10052586814352575,2.0,5.0
23,999,0.09987954529641185,2.0,5.0
23,1000,0.09970947134945395,2.0,5.0
24,999,0.09977466645865835,2.0,5.0
24,1000,0.0998336506474259,2.0,5.0
25,999,0.09981046777691105,2.0,5.0
25,1000,0.09968192790951635,2.0,5.0
26,999,0.1002145074648986,2.0,5.0
26,1000,0.10024908238689545,2.0,5.0
28,147,0.04994989393603744,3.0,7.0
28,953,0.06871178458658343,3.0,5.0
28,1238,0.07822271186687467,3.0,5.0
29,147,0.05003264582215287,3.0,7.0
29,953,0.06908170030681227,3.0,5.0
29,1238,0.07941932828393133,3.0,5.0
30,466,0.0596065823130525,3.0,7.0
30,468,0.011371251811232434,3.0,40.0
30,469,0.0164247197332293,3.0,24.0
31,466,0.058306151865834634,3.0,7.0
31,468,0.011320711933957332,3.0,40.0
31,469,0.016725242446697867,3.0,24.0
32,464,0.019573828475039,2.0,32.0
32,465,0.01931121597971915,2.0,32.0
33,460,0.02038890326427456,5.0,14.0
33,461,0.017963593325429,5.0,15.0
33,462,0.02113396026489858,5.0,15.0
33,468,0.00681421509890794,5.0,40.0
33,1339,0.07410510117004679,5.0,4.0
34,464,0.009857164914586575,4.0,32.0
34,465,0.009702054172386875,4.0,32.0
34,466,0.044874040800312,4.0,7.0
34,469,0.012380413600624024,4.0,24.0
35,464,0.009646178184867375,4.0,32.0
35,465,0.009519680690717625,4.0,32.0
35,466,0.042236416117004676,4.0,7.0
35,469,0.012514735275351,4.0,24.0
36,279,0.5,2.0,1.0
36,1178,0.5,2.0,1.0
37,910,0.006071435026781067,6.0,58.0
37,911,0.004396413125065,6.0,58.0
37,912,0.004505612805512217,6.0,58.0
37,914,0.0049571773975559,6.0,58.0
37,915,0.004521718193447734,6.0,58.0
37,916,0.00478546618876755,6.0,58.0
38,297,0.009558037881781938,18.0,7.0
38,321,0.05555555555555555,18.0,1.0
38,627,0.0013135034405442833,18.0,64.0
38,910,0.0022908082685040724,18.0,58.0
38,911,0.0015469802405962889,18.0,58.0
38,912,0.0015925499460911722,18.0,58.0
38,914,0.001784227202374761,18.0,58.0
38,915,0.001599883572282889,18.0,58.0
38,916,0.0017103827886982112,18.0,58.0
38,933,0.0014251297952851444,18.0,43.0
38,934,0.0029642173108857667,18.0,43.0
38,935,0.006431667770670823,18.0,43.0
38,936,0.012082330302392095,18.0,3.0
38,937,0.016863701743803083,18.0,3.0
38,938,0.009070007985439417,18.0,11.0
38,939,0.003943993787311489,18.0,26.0
38,940,0.006912728797451894,18.0,25.0
38,1008,0.01109653151846074,18.0,7.0
39,98,0.06665067543213729,10.0,2.0
39,99,0.06718678785647426,10.0,2.0
39,290,0.0051095502494539705,10.0,25.0
39,291,0.0049705212513260506,10.0,25.0
39,393,0.027257462009360373,10.0,6.0
39,496,0.06454168246801872,10.0,2.0
39,685,0.03887500403120125,10.0,4.0
39,686,0.01123142007566302,10.0,16.0
39,687,0.01217949534212168,10.0,14.0
39,688,0.06708545651170048,10.0,2.0
41,1040,0.1662378097238689,1.0,10.0
42,43,0.0023816942873573763,51.0,9.0
42,69,0.0019015231869627725,51.0,15.0
42,70,0.0010128444743507372,51.0,26.0
42,71,0.0025535457022422057,51.0,9.0
42,103,0.0026020384682634355,51.0,11.0
42,108,0.0005480993144443411,51.0,55.0
42,129,0.006531257562326022,51.0,3.0
42,162,0.00433905188186351,51.0,5.0
42,215,0.0017692771895628766,51.0,20.0
42,216,0.0027866777040775744,51.0,10.0
42,227,0.001416935671071547,51.0,19.0
42,249,0.001707349922822794,51.0,13.0
42,250,0.0017892845748065215,51.0,12.0
42,251,0.0011904302909669312,51.0,20.0
42,252,0.001465566114343396,51.0,16.0
42,253,0.0012267343506469665,51.0,21.0
42,429,0.0008002167610351471,51.0,32.0
42,430,0.0008223188144749313,51.0,36.0
42,431,0.0011109410811538333,51.0,30.0
42,498,0.006530256173258694,51.0,3.0
42,499,0.001723667271175553,51.0,14.0
42,549,0.0009721217034963745,51.0,26.0
42,551,0.0009298155538833313,51.0,28.0
42,710,0.0016500130076167747,51.0,15.0
42,723,0.0027960980479030924,51.0,8.0
42,726,0.0065241021479918015,51.0,3.0
42,731,0.0009417628796610687,51.0,38.0
42,737,0.0007465991932336098,51.0,38.0
42,752,0.0033660734911749412,51.0,7.0
42,789,0.0010184488664464215,51.0,24.0
42,819,0.0008715929211403745,51.0,36.0
42,821,0.0018002968801810882,51.0,14.0
42,822,0.002997764386711937,51.0,8.0
42,823,0.0029305296192835943,51.0,8.0
42,837,0.0010686531111009138,51.0,21.0
42,844,0.005362801839344162,51.0,4.0
42,872,0.0025132907661129964,51.0,8.0
42,887,0.0026285780440794097,51.0,8.0
42,960,0.00423834411978832,51.0,5.0
42,961,0.003704605627848643,51.0,6.0
42,962,0.003130081138845553,51.0,7.0
42,966,0.0065123694518368965,51.0,3.0
42,967,0.006542223180997828,51.0,3.0
42,968,0.006540326844697318,51.0,3.0
42,969,0.006520217409684623,51.0,3.0
42,1054,0.001668519425560551,51.0,25.0
42,1092,0.000936880739989598,51.0,35.0
42,1259,0.006521198077758404,51.0,3.0
42,1260,0.0020088692027469333,51.0,12.0
42,1340,0.0014321088932733766,51.0,17.0
42,1341,0.0013820178286072609,51.0,19.0
43,369,0.03924961713468538,6.0,6.0
43,789,0.009021792447997917,6.0,24.0
43,1121,0.02047590276157045,6.0,10.0
43,1122,0.018733900845553816,6.0,10.0
43,1123,0.02653917779823192,6.0,8.0
43,1348,0.07332510017160686,6.0,3.0
44,43,0.002490384295585941,51.0,9.0
44,69,0.0019987978852895293,51.0,15.0
44,70,0.00105912799038879,51.0,26.0
44,71,0.0026102238664464216,51.0,9.0
44,103,0.0026954315699733865,51.0,11.0
44,108,0.0005683032059741196,51.0,55.0
44,129,0.006611033566119114,51.0,3.0
44,162,0.004465548640298553,51.0,5.0
44,215,0.001848544741274357,51.0,20.0
44,216,0.0028554214607996076,51.0,10.0
44,227,0.0014565281592793116,51.0,19.0
44,249,0.001730792250558257,51.0,13.0
44,250,0.0018096532571349902,51.0,12.0
44,251,0.0012105167029151744,51.0,20.0
44,252,0.0014933043242788529,51.0,16.0
44,253,0.0012593709994493884,51.0,21.0
44,429,0.0008122099276559293,51.0,32.0
44,430,0.0008410311147410588,51.0,36.0
44,431,0.0011550950194854843,51.0,30.0
44,498,0.006553871414150684,51.0,3.0
44,499,0.0017450723615368138,51.0,14.0
44,549,0.000987643914104798,51.0,26.0
44,551,0.0009543170105533628,51.0,28.0
44,710,0.001668339178887155,51.0,15.0
44,723,0.002830841071120492,51.0,8.0
44,726,0.006578444656021535,51.0,3.0
44,731,0.0009875404270900234,51.0,38.0
44,737,0.0007637241497965784,51.0,38.0
44,752,0.0034089537297727194,51.0,7.0
44,789,0.001044674950659202,51.0,24.0
44,819,0.0008932983859472019,51.0,36.0
44,821,0.001833109501728304,51.0,14.0
44,822,0.0030534947261631625,51.0,8.0
44,823,0.00297565276819308,51.0,8.0
44,837,0.0010864821990456078,51.0,21.0
44,844,0.00541129033862531,51.0,4.0
44,872,0.0025586467120308335,51.0,8.0
44,887,0.002680569743568565,51.0,8.0
44,960,0.004288209584289253,51.0,5.0
44,961,0.0037824261809060586,51.0,6.0
44,962,0.003179555262121073,51.0,7.0
44,966,0.006628331587287021,51.0,3.0
44,967,0.006500145927013551,51.0,3.0
44,968,0.006498552468875225,51.0,3.0
44,969,0.006593548403536141,51.0,3.0
44,1054,0.0018389430381756432,51.0,25.0
44,1092,0.0009631999783120725,51.0,35.0
44,1259,0.006588137529595302,51.0,3.0
44,1260,0.002046767544217061,51.0,12.0
44,1340,0.0014614753924321667,51.0,17.0
44,1341,0.0014180769780673568,51.0,19.0
45,43,0.0023460556075678317,51.0,9.0
45,69,0.0018822735914777765,51.0,15.0
45,70,0.001009318424688751,51.0,26.0
45,71,0.0025179170125416784,51.0,9.0
45,103,0.002573969647058824,51.0,11.0
45,108,0.0005368670912330607,51.0,55.0
45,129,0.006465551974855465,51.0,3.0
45,162,0.0043096394649903644,51.0,5.0
45,215,0.0017431241303416825,51.0,20.0
45,216,0.0027409021814260802,51.0,10.0
45,227,0.0013901874593007235,51.0,19.0
45,249,0.0016970277349423373,51.0,13.0
45,250,0.0017796458630509923,51.0,12.0
45,251,0.001182425876235049,51.0,20.0
45,252,0.001453874184423847,51.0,16.0
45,253,0.0012144385586552863,51.0,21.0
45,429,0.0007939865778348764,51.0,32.0
45,430,0.0008139036502707156,51.0,36.0
45,431,0.0010936498264965883,51.0,30.0
45,498,0.00652371554892784,51.0,3.0
45,499,0.0017134434112446842,51.0,14.0
45,549,0.0009650295899788922,51.0,26.0
45,551,0.0009194550047107764,51.0,28.0
45,710,0.0016414129576947784,51.0,15.0
45,723,0.0027825147162827686,51.0,8.0
45,726,0.006505296309075892,51.0,3.0
45,731,0.0009236941584228059,51.0,38.0
45,737,0.0007392800712122588,51.0,38.0
45,752,0.0033467868814046667,51.0,7.0
45,789,0.001007501220672355,51.0,24.0
45,819,0.0008621582392095667,51.0,36.0
45,821,0.001786324650454253,51.0,14.0
45,822,0.002975747200483314,51.0,8.0
45,823,0.002912524307913492,51.0,8.0
45,837,0.001059746982441649,51.0,21.0
45,844,0.00534718596096785,51.0,4.0
45,872,0.0024884915925178176,51.0,8.0
45,887,0.002607988813251353,51.0,8.0
45,960,0.004217243053745679,51.0,5.0
45,961,0.003671934377963353,51.0,6.0
45,962,0.0031097208892049786,51.0,7.0
45,966,0.006467142103025299,51.0,3.0
45,967,0.0065654740555504566,51.0,3.0
45,968,0.006568963812058365,51.0,3.0
45,969,0.006494077308433514,51.0,3.0
45,1054,0.0016112590788290354,51.0,25.0
45,1092,0.0009259625727570275,51.0,35.0
45,1259,0.006498507592609586,51.0,3.0
45,1260,0.0019932115887553135,51.0,12.0
45,1340,0.00141959281285369,51.0,17.0
45,1341,0.001367088609250251,51.0,19.0
