Actual_From,Actual_To,Weight,Degree_Row,Degree_Col
14,795,0.02946017450367645,4.0,10.0
14,796,0.03015934244117645,4.0,10.0
14,797,0.029949142694852927,4.0,10.0
14,1239,0.01838885401838235,4.0,15.0
15,795,0.028604810051470576,4.0,10.0
15,796,0.02922409161764705,4.0,10.0
15,797,0.029064721301470576,4.0,10.0
15,1239,0.017805533408088225,4.0,15.0
16,19,0.0250303531302521,14.0,4.0
16,124,0.012295575202731085,14.0,8.0
16,731,0.0031623291029411714,14.0,38.0
16,733,0.002650092487394957,14.0,39.0
16,734,0.002554364049369743,14.0,39.0
16,735,0.002703798518907557,14.0,39.0
16,736,0.0024437084621848717,14.0,39.0
16,737,0.0025269805651260504,14.0,38.0
16,813,0.036114416071428575,14.0,2.0
16,1195,0.014207739753151257,14.0,8.0
16,1196,0.005058551546218486,14.0,21.0
16,1197,0.004790513746848736,14.0,23.0
16,1199,0.012568389055672263,14.0,8.0
16,1201,0.011646005384453779,14.0,9.0
17,1196,0.0334531454485294,2.0,21.0
17,1197,0.03169438911764705,2.0,23.0
18,1196,0.03454760751470585,2.0,21.0
18,1197,0.03287004708823525,2.0,23.0
19,1196,0.03438830883823525,2.0,21.0
19,1197,0.0324260563602941,2.0,23.0
20,1196,0.0347178522573529,2.0,21.0
20,1197,0.0329829919191176,2.0,23.0
21,838,0.025082950740196067,3.0,19.0
21,839,0.027175757499999998,3.0,19.0
21,840,0.024737421642156865,3.0,19.0
22,999,0.0987328894852941,2.0,5.0
22,1000,0.0992938956617647,2.0,5.0
23,999,0.09983750361764705,2.0,5.0
23,1000,0.0997703063970588,2.0,5.0
24,999,0.1060295419117647,2.0,5.0
24,1000,0.1028431369117647,2.0,5.0
25,999,0.09606388125,2.0,5.0
25,1000,0.09810618963235294,2.0,5.0
26,999,0.0993361849705882,2.0,5.0
26,1000,0.09998647154411765,2.0,5.0
28,147,0.0527292599117647,3.0,7.0
28,953,0.08140313546568627,3.0,5.0
28,1238,0.07986200980392157,3.0,5.0
29,147,0.04794874615686273,3.0,7.0
29,953,0.0782675126960784,3.0,5.0
29,1238,0.08076725769607844,3.0,5.0
30,466,0.05038821123039213,3.0,7.0
30,468,0.0104024612107843,3.0,40.0
