Actual_From,Actual_To,Weight,Degree_Row,Degree_Col
14,795,0.04753157621153845,4.0,10.0
14,796,0.047711011215144226,4.0,10.0
14,797,0.047568878033653825,4.0,10.0
14,1239,0.0314497053372596,4.0,15.0
15,795,0.05782013615865385,4.0,10.0
15,796,0.0580905569278846,4.0,10.0
15,797,0.0579666655560096,4.0,10.0
15,1239,0.04188017593509615,4.0,15.0
16,19,0.027111428722527472,14.0,4.0
16,124,0.012316301701236257,14.0,8.0
16,731,0.007955522270123621,14.0,38.0
16,733,0.010251892676906594,14.0,39.0
16,734,0.010231218641907278,14.0,39.0
16,735,0.010185094833159335,14.0,39.0
16,736,0.009612425649230764,14.0,39.0
16,737,0.008765977666291207,14.0,38.0
16,813,0.03242117300157967,14.0,2.0
16,1195,0.023852031553846156,14.0,8.0
16,1196,0.01474617630367445,14.0,21.0
16,1197,0.014818189012712908,14.0,23.0
16,1199,0.023592094598076922,14.0,8.0
16,1201,0.023669524557211535,14.0,9.0
17,1196,0.09466971073990385,2.0,21.0
17,1197,0.0948693252370192,2.0,23.0
18,1196,0.08445508987134615,2.0,21.0
18,1197,0.084569404875625,2.0,23.0
19,1196,0.07404263658653845,2.0,21.0
19,1197,0.07386561347692305,2.0,23.0
20,1196,0.08750526246177885,2.0,21.0
20,1197,0.0874794157064423,2.0,23.0
21,838,0.06707805292147433,3.0,19.0
21,839,0.06493557302724356,3.0,19.0
21,840,0.06659859351205126,3.0,19.0
22,999,0.10531356295673075,2.0,5.0
22,1000,0.1027625900480769,2.0,5.0
23,999,0.09605639939903846,2.0,5.0
23,1000,0.097764682625,2.0,5.0
24,999,0.10338851688461535,2.0,5.0
24,1000,0.10117720615384615,2.0,5.0
25,999,0.09724694019711536,2.0,5.0
25,1000,0.09923363182692305,2.0,5.0
26,999,0.0979945836875,2.0,5.0
26,1000,0.09906189059615385,2.0,5.0
28,147,0.045610497935897436,3.0,7.0
28,953,0.09974311346794869,3.0,5.0
28,1238,0.09611521564713398,3.0,5.0
29,147,0.04776280333333333,3.0,7.0
29,953,0.11282083166666666,3.0,5.0
29,1238,0.11386672505814104,3.0,5.0
30,466,0.08133466183791667,3.0,7.0
30,468,0.04607019576638313,3.0,40.0
30,469,0.06344305281633333,3.0,24.0
31,466,0.0605130503900641,3.0,7.0
31,468,0.022916918815929468,3.0,40.0
31,469,0.043079897085737166,3.0,24.0
32,464,0.0347600667215192,2.0,32.0
32,465,0.03509670085009615,2.0,32.0
33,460,0.09906595365346153,5.0,14.0
33,461,0.05330422128365384,5.0,15.0
33,462,0.05258108966153846,5.0,15.0
33,468,0.02241950530730768,5.0,40.0
33,1339,0.199930826,5.0,4.0
34,464,0.040178412388204326,4.0,32.0
34,465,0.04142176682985515,4.0,32.0
34,466,0.06372089924047115,4.0,7.0
34,469,0.053791490209802874,4.0,24.0
