Actual_From,Actual_To,Weight,Degree_Row,Degree_Col
14,795,0.054504957316176474,4.0,10.0
14,796,0.05481119256066175,4.0,10.0
14,797,0.05465807964338235,4.0,10.0
14,1239,0.0379683545610294,4.0,15.0
15,795,0.054921803463235275,4.0,10.0
15,796,0.05520667566544118,4.0,10.0
15,797,0.055016996382352926,4.0,10.0
15,1239,0.036776900303308824,4.0,15.0
16,19,0.029072815273109242,14.0,4.0
16,124,0.013780061548319329,14.0,8.0
16,731,0.009649755936869743,14.0,38.0
16,733,0.01331816913413235,14.0,39.0
16,734,0.013272096367331928,14.0,39.0
16,735,0.013195525259858192,14.0,39.0
16,736,0.012201565949558821,14.0,39.0
16,737,0.010863660580378149,14.0,38.0
16,813,0.035031510910850834,14.0,2.0
16,1195,0.027617456668544114,14.0,8.0
16,1196,0.016317503720514707,14.0,21.0
16,1197,0.016376002383613444,14.0,23.0
16,1199,0.027226354442121844,14.0,8.0
16,1201,0.02737802456442227,14.0,9.0
17,1196,0.0697195875977941,2.0,21.0
17,1197,0.06943027485066175,2.0,23.0
18,1196,0.12167700947867645,2.0,21.0
18,1197,0.12236554514044115,2.0,23.0
19,1196,0.07554639656544115,2.0,21.0
19,1197,0.07551893896691175,2.0,23.0
20,1196,0.0769140976432353,2.0,21.0
20,1197,0.07691000188794116,2.0,23.0
21,838,0.09587363867122546,3.0,19.0
21,839,0.09241772635784314,3.0,19.0
21,840,0.09521529425426471,3.0,19.0
22,999,0.1083315421470588,2.0,5.0
22,1000,0.103769445,2.0,5.0
23,999,0.09404289500735295,2.0,5.0
23,1000,0.09733358095588235,2.0,5.0
24,999,0.09285221075,2.0,5.0
24,1000,0.09545386570588235,2.0,5.0
25,999,0.10284528988970584,2.0,5.0
25,1000,0.1018448379338235,2.0,5.0
26,999,0.1019280619632353,2.0,5.0
26,1000,0.10159827152941175,2.0,5.0
28,147,0.055491446039215665,3.0,7.0
28,953,0.12066047160294117,3.0,5.0
28,1238,0.11312467678348037,3.0,5.0
29,147,0.04603888868088233,3.0,7.0
29,953,0.1026053335980392,3.0,5.0
29,1238,0.10274779919313724,3.0,5.0
30,466,0.06258360910425,3.0,7.0
30,468,0.040996180217745065,3.0,40.0
