Actual_From,Actual_To,Weight
14,795,0.12550905612500002
14,796,0.12504260722500002
14,797,0.1252888409230769
14,1239,0.0788591788903846
15,795,0.13303879408461539
15,796,0.13220472065384614
15,797,0.13250602188461538
15,1239,0.0826021330375
16,19,0.33148580215384615
16,124,0.16063219178461535
16,731,0.053306605621153844
16,733,0.05416719107461539
16,734,0.05670174060211538
16,735,0.057880561702307695
16,736,0.043006473293
16,737,0.04892292156692308
16,813,0.48475294154423076
16,1195,0.18559119049615386
16,1196,0.11309060774423077
16,1197,0.11165029106923077
16,1199,0.20047997380769234
16,1201,0.1935571256423077
17,1196,0.08653010203461539
17,1197,0.08295462404423079
18,1196,0.08521990353846154
18,1197,0.0819696134548077
19,1196,0.11535117137499999
19,1197,0.11307018316346155
20,1196,0.0908537261923077
20,1197,0.0868024135673077
21,838,0.11024420653846154
21,839,0.1088891125
21,840,0.1135998873326923
22,999,0.20904661394423077
22,1000,0.21175576787250003
23,999,0.19721446770576928
23,1000,0.1967519033969231
24,999,0.20396923403480774
24,1000,0.20640822245590384
25,999,0.19312613344807691
25,1000,0.19227683391153844
26,999,0.196643551275
26,1000,0.19280727328903846
28,147,0.16017680382403846
28,953,0.26527667808269234
28,1238,0.2548511440917308
29,147,0.1552388497011538
29,953,0.26046902209615386
29,1238,0.2537221268415385
30,466,0.1690402469923077
30,468,0.05201528558942307
30,469,0.09466441562500001
31,466,0.17607157927557693
31,468,0.04864441575461539
31,469,0.08808055457615385
32,464,0.04783830583461539
32,465,0.048449788
33,460,0.19949646045769232
33,461,0.1285000467673077
33,462,0.1231140063673077
33,468,0.04636956671923077
33,1339,0.5641890625769231
34,464,0.051682787242307696
34,465,0.05662419926442308
34,466,0.16522811272288462
34,469,0.08822928359326923
35,464,0.04043795690903847
35,465,0.040855822213076924
35,466,0.12982650023057693
35,469,0.0653068508923077
36,279,1.0
36,1178,1.0
37,910,0.04234198788096154
37,911,0.0586141125125
37,912,0.055789742098076925
37,914,0.04170027751826923
37,915,0.05893387662288461
37,916,0.055975704290576925
38,297,0.1931339134173077
38,321,1.0
38,627,0.037710927962499995
38,910,0.034219488458269234
38,911,0.044699502379230774
38,912,0.043553506434615384
38,914,0.036083201001923075
38,915,0.04482400537269231
38,916,0.04334300873500001
38,933,0.07602257312692308
38,934,0.08090474739557692
38,935,0.06708539722499998
38,936,0.6248643699615384
38,937,0.6000347515961538
38,938,0.14650696294230767
38,939,0.1404663657403846
38,940,0.08492696715384615
38,1008,0.19523728268653845
39,98,0.6607794334692307
39,99,0.6729525038076922
39,290,0.08824803959096153
39,291,0.08633082725057692
39,393,0.45689545563846157
39,496,0.7107992893846153
39,685,0.5254848218653846
39,686,0.33695423725
39,687,0.3732587498519231
39,688,0.6968290734230769
41,1040,0.1918310319692308
42,43,0.12341439208076924
42,69,0.10529263527692308
42,70,0.05197189061538461
42,71,0.13754347773846157
42,103,0.14789688473471155
42,108,0.027747786688096153
42,129,0.32344690946346155
42,162,0.20778599435576922
42,215,0.09686788517307691
42,216,0.1385259052076923
42,227,0.06630958111096154
42,249,0.10355437934038463
42,250,0.1054592492326923
42,251,0.06950326511538461
42,252,0.07958913587307692
42,253,0.06666175519038461
42,429,0.047133381351923076
42,430,0.0542174257051923
42,431,0.05557091363269231
42,498,0.320833912675
42,499,0.11021097850000001
42,549,0.056610122481346156
42,551,0.045357463932499995
42,710,0.10983237685192308
42,723,0.15835452435192307
42,726,0.3211424504269231
42,731,0.04723613795942308
42,737,0.04441965531538462
42,752,0.16774856890576922
42,789,0.05395402460576924
42,819,0.06085628578961538
42,821,0.10794186151153848
42,822,0.15785181800307693
42,823,0.1583035768653846
42,837,0.05114532951730769
42,844,0.2830241502461538
42,872,0.12043596000961539
42,887,0.1369341793653846
42,960,0.22857614231153844
42,961,0.19498285679807692
42,962,0.1662155739480769
42,966,0.32093824229615386
42,967,0.32429923585
42,968,0.3221896785711539
42,969,0.3235373346403846
42,1054,0.055353467326923075
42,1092,0.06208729915961538
42,1259,0.3217209951634616
42,1260,0.11721595208653846
42,1340,0.08486771242307692
42,1341,0.07979191016153847
43,369,0.3448924128461538
43,789,0.06629685340192308
43,1121,0.20929724553653845
43,1122,0.1891776834846154
43,1123,0.1689969256423077
43,1348,0.44663508540384617
44,43,0.1243123755826923
44,69,0.11021231971980769
44,70,0.054300826026730774
44,71,0.14116286681538465
44,103,0.15206786730467306
44,108,0.028634537718673074
44,129,0.3310702183865385
44,162,0.21049950528076922
44,215,0.09972180480192308
44,216,0.14053650422884617
44,227,0.06732760488192308
44,249,0.10740442559423077
44,250,0.10941271142884615
44,251,0.07157729902115385
44,252,0.08285930543653845
44,253,0.06824747047115384
44,429,0.04896632146346154
44,430,0.055137478938461534
44,431,0.05767549717692307
44,498,0.33077858452115383
44,499,0.11434496767115385
44,549,0.05665914614153846
44,551,0.04733758307423077
44,710,0.11293417340769232
44,723,0.16316052916538462
44,726,0.3310107229211539
44,731,0.04650035704230769
44,737,0.046352477026346164
44,752,0.1724214129019231
44,789,0.05536889294423077
44,819,0.062434996855
44,821,0.11007943799423077
44,822,0.16185914478846153
44,823,0.16246298723461536
44,837,0.05269027572365385
44,844,0.29257181710576924
44,872,0.1234368636519231
44,887,0.13871481650961537
44,960,0.23424557019038464
44,961,0.19906451305769232
44,962,0.16975017746346155
44,966,0.3302557752307692
44,967,0.3303773959788462
44,968,0.33203790481538464
44,969,0.3299021051721154
44,1054,0.05667663970576923
44,1092,0.06588034461923077
44,1259,0.33129114211153843
44,1260,0.1212060079596154
44,1340,0.08672954715192308
44,1341,0.08199279552500001
45,43,0.13211076957115386
45,69,0.11437131785000001
45,70,0.057872354840384624
45,71,0.14984712357115382
45,103,0.15870579209384614
45,108,0.03056006230403846
45,129,0.34548287137499994
45,162,0.21808456306153845
45,215,0.10355332792500001
45,216,0.14759754853653848
45,227,0.06999054019057692
45,249,0.11415682790576923
45,250,0.11501592251153847
45,251,0.0745434337423077
45,252,0.08566327491346154
45,253,0.07106318656730769
45,429,0.05122630970576923
45,430,0.05956365082884616
45,431,0.06223499099692307
45,498,0.34838750057307694
45,499,0.12184014981923079
45,549,0.05990319249230769
45,551,0.049327612808269236
45,710,0.11988579231923077
45,723,0.1711756951480769
45,726,0.3478468265173077
45,731,0.04971892445384616
45,737,0.049160154045192306
45,752,0.18107012987307694
45,789,0.05926506046346153
45,819,0.06660868003461538
45,821,0.11786433145384616
45,822,0.17448528130384616
45,823,0.1757509502
45,837,0.05564676733980769
45,844,0.3087762182076923
45,872,0.13018515644230771
45,887,0.14554823742115386
45,960,0.24706773984615382
45,961,0.20873342145192306
45,962,0.1766602467076923
45,966,0.34880598420961534
45,967,0.3453233658365385
45,968,0.3457724186711538
45,969,0.3465605593038462
45,1054,0.059126911282692304
45,1092,0.07108768066826923
45,1259,0.3469878634269231
45,1260,0.12851959263076923
45,1340,0.0921678673846154
45,1341,0.08760391943846155
49,560,0.554117360923077
49,562,0.5496071846923076
49,1312,0.518040099826923
49,1336,0.20102036284230768
50,259,0.1799056999730769
50,381,0.17642310495
50,410,0.17689942173076925
50,411,0.1775687760230769
50,419,0.14473636925576924
50,420,0.1811113841923077
50,422,0.16542796211346153
50,546,0.17383964869423077
50,585,0.1159801574576923
50,641,0.17187040315576924
50,880,0.11778423848807691
51,259,0.20182016722692303
51,381,0.2007513503730769
51,410,0.1978989847653846
51,411,0.20344138158653843
51,419,0.16585024164153844
51,420,0.20592034807499998
51,422,0.18811179616730772
51,546,0.20131030400000002
51,585,0.12939873835576926
51,641,0.19972254412788462
51,880,0.14992806142961537
52,162,0.24874746287307697
53,390,1.0
53,893,1.0
53,894,1.0
53,1300,1.0
53,1301,1.0
53,1353,1.0
54,100,0.2125730529528846
54,101,0.16948718055961537
54,277,0.08169192391865385
54,345,0.10464081034999999
54,346,0.10992926654807691
54,347,0.11035700010769231
54,1183,0.24140639282788462
54,1267,0.1187057284769231
55,54,0.2263858207695769
55,100,0.21587165612115383
55,101,0.17462476678076921
