Actual_From,Actual_To,Weight
14,795,0.9989385865493912
14,796,0.997471396255966
14,797,1.0
15,795,0.9987216406203951
15,796,0.998039946247962
15,797,1.0
16,813,1.0
17,1196,1.0
18,1196,1.0
19,1196,1.0
20,1196,1.0
21,840,1.0
22,1000,1.0
23,999,1.0
24,999,0.9972585787782268
24,1000,1.0
25,999,1.0
25,1000,0.9958228858642044
26,999,1.0
26,1000,0.9973910920954228
28,1238,1.0
29,1238,1.0
30,466,1.0
31,466,1.0
32,465,1.0
33,1339,1.0
34,466,1.0
35,466,1.0
36,279,1.0
36,1178,1.0
37,911,1.0
37,915,0.9946904936751232
38,321,1.0
39,496,1.0
39,688,0.996200001644092
41,1040,1.0
42,129,0.9941695345128744
42,498,0.9955438833309862
42,726,0.9960306017805596
42,967,0.9986967868184832
42,969,1.0
42,1259,0.9965151463038744
43,1348,1.0
44,498,0.9976644783207588
44,726,0.9978008211846464
44,966,0.9988941880418476
44,968,1.0
44,1259,0.9951405384061424
45,129,1.0
45,967,0.99705134962691
45,969,0.9951429018002024
49,560,1.0
49,562,0.9953564035064684
50,259,1.0
50,411,0.9967666238934024
50,420,0.9979061327250326
51,411,1.0
51,641,0.9947519757858408
52,162,1.0
53,390,1.0
53,893,1.0
53,894,1.0
53,1300,1.0
53,1301,1.0
53,1353,1.0
54,1183,1.0
55,1183,1.0
56,1021,1.0
57,840,1.0
58,707,1.0
59,1101,1.0
60,942,1.0
61,1052,1.0
62,1101,1.0
63,1101,1.0
64,1101,1.0
65,519,1.0
65,883,0.9960846165960336
65,891,0.9945210424720846
65,896,0.998858114171044
65,1274,0.9955441745441074
65,1276,0.9964598132251568
66,67,1.0
67,483,1.0
68,1137,1.0
69,1174,1.0
70,1174,1.0
71,751,1.0
72,74,1.0
73,74,1.0
74,749,1.0
75,225,1.0
85,655,0.9995141346864568
85,656,0.9986074464510848
85,658,0.9979757813974128
85,659,1.0
86,656,1.0
86,658,0.9970536484103418
86,659,0.9988421749939824
87,656,0.9994179690011412
87,658,0.998051570647156
87,659,1.0
88,655,0.9981263610136504
88,656,0.9972854749271324
88,658,0.9995484254952284
88,659,1.0
89,655,1.0
89,656,0.997973142110108
89,658,0.9964809422133696
89,659,0.997878093689899
90,655,1.0
91,655,1.0
92,656,0.9985100253499553
92,658,0.9996939219099048
92,659,1.0
93,655,1.0
94,656,0.9996447406252876
94,658,0.99950793224918
94,659,1.0
95,1324,1.0
96,1087,1.0
97,1087,1.0
98,463,1.0
99,461,1.0
100,55,1.0
101,55,1.0
102,1262,1.0
103,110,1.0
105,157,1.0
106,1324,1.0
107,703,1.0
108,827,1.0
110,827,1.0
112,568,1.0
114,447,1.0
114,449,0.996209169028757
115,1379,1.0
116,298,1.0
117,1105,1.0
118,1105,1.0
119,131,1.0
120,16,1.0
121,123,1.0
122,123,1.0
123,813,1.0
124,1199,1.0
126,642,1.0
127,707,1.0
128,648,1.0
130,829,1.0
131,939,1.0
132,1183,1.0
133,1243,1.0
134,1242,1.0
137,1183,1.0
138,142,0.9948075709002144
138,143,0.9991073545478314
138,144,0.995541248270554
138,145,0.999430396814214
138,870,1.0
139,142,0.9957319448915828
139,144,1.0
139,145,0.997437735371395
140,143,0.998438840522334
140,870,1.0
141,145,1.0
142,837,1.0
143,837,1.0
144,873,0.9986449246769374
144,874,1.0
145,873,0.9982722242848132
145,874,1.0
146,508,1.0
146,509,1.0
147,997,1.0
149,107,1.0
151,155,1.0
152,1106,1.0
154,107,1.0
155,563,1.0
156,160,1.0
157,1240,1.0
158,497,1.0
159,497,1.0
161,156,1.0
162,157,1.0
163,164,1.0
167,233,1.0
168,284,0.9992123776193692
168,293,1.0
168,294,0.9972130238586192
168,295,0.9968162469381996
169,284,0.995566157222214
169,293,1.0
169,295,0.996407027870988
170,284,0.9997372967644604
170,295,1.0
171,284,1.0
171,293,0.9948753708040896
171,294,0.99763940156094
171,295,0.9960154273305524
172,284,1.0
172,293,0.9983105866153388
172,295,0.9991245363005784
173,284,0.9988801012963092
173,292,0.9945232136205484
173,293,1.0
173,294,0.9950225561238912
174,175,1.0
175,176,1.0
179,628,1.0
180,464,1.0
181,628,1.0
182,628,1.0
183,464,1.0
184,464,1.0
185,628,1.0
186,464,0.9959574670329652
186,465,1.0
187,628,1.0
188,628,1.0
189,1305,1.0
190,1356,1.0
192,438,1.0
193,486,1.0
196,438,1.0
197,663,1.0
198,1331,1.0
199,198,1.0
206,663,1.0
207,663,1.0
209,524,1.0
210,1364,1.0
211,1062,1.0
212,214,1.0
213,214,1.0
214,176,1.0
215,212,1.0
216,212,1.0
217,752,1.0
221,285,1.0
222,161,1.0
223,602,1.0
224,277,1.0
225,1324,1.0
226,466,1.0
227,596,1.0
228,810,1.0
229,1228,1.0
230,1247,1.0
231,407,1.0
232,231,1.0
233,694,1.0
235,467,1.0
236,545,0.9978377367862996
236,785,1.0
237,602,1.0
238,602,1.0
239,602,1.0
240,602,1.0
241,601,0.9991180437463908
241,602,1.0
242,602,1.0
243,602,1.0
244,602,1.0
249,254,1.0
250,254,1.0
251,1174,1.0
252,1174,1.0
253,1174,1.0
254,65,0.9995985820344242
254,706,1.0
255,1,1.0
256,1,1.0
257,1174,1.0
258,641,1.0
259,255,1.0
260,626,1.0
261,626,1.0
262,380,1.0
263,100,1.0
264,100,1.0
265,266,1.0
266,815,1.0
270,821,1.0
271,821,1.0
272,821,1.0
273,274,1.0
274,505,1.0
276,1382,1.0
277,702,1.0
277,1266,1.0
278,277,1.0
279,211,1.0
280,829,1.0
281,116,1.0
282,405,1.0
283,1220,1.0
284,464,1.0
285,179,1.0
286,179,0.9989255931244018
286,181,1.0
287,179,1.0
288,179,0.9966344560465304
288,181,1.0
289,99,1.0
290,462,1.0
291,461,0.9978925323675152
291,462,1.0
292,464,1.0
293,463,1.0
294,464,1.0
295,464,1.0
297,296,1.0
298,162,1.0
299,112,1.0
301,463,1.0
302,463,1.0
303,60,1.0
304,60,1.0
305,60,1.0
306,60,1.0
307,345,1.0
308,345,1.0
309,732,1.0
310,1053,1.0
311,723,1.0
313,815,1.0
316,1260,1.0
317,1261,1.0
318,1125,1.0
319,749,1.0
320,539,1.0
321,210,1.0
322,323,1.0
323,324,1.0
324,1150,1.0
326,839,1.0
328,373,1.0
329,1060,1.0
335,737,1.0
336,736,1.0
337,736,1.0
338,736,1.0
339,736,1.0
340,736,1.0
341,736,1.0
342,731,0.9988380487243682
342,737,1.0
343,736,1.0
344,736,1.0
345,270,1.0
