Actual_From,Actual_To,Weight,Degree_Row,Degree_Col
14,795,0.02979083302700735,4,10
14,796,0.02972150679376804,4,10
14,797,0.0297499370657461,4,10
14,1239,0.01663688567892349,4,15
15,795,0.028879312674602874,4,10
15,796,0.028833523734083034,4,10
15,797,0.028845731198134706,4,10
15,1239,0.016177902013636208,4,15
16,19,0.050948947297768554,14,4
16,124,0.016311035128728064,14,8
16,731,0.0036773920314071423,14,38
16,733,0.004519223084554489,14,39
16,734,0.004527939526678712,14,39
16,735,0.004481490605548676,14,39
16,736,0.004377857858930453,14,39
16,737,0.003917340235907487,14,38
16,813,0.09432248694411141,14,2
16,1195,0.029060504974498812,14,8
16,1196,0.009129237668842249,14,21
16,1197,0.008695540978597097,14,23
16,1199,0.02915557037627071,14,8
16,1201,0.027108794338275333,14,9
17,1196,0.021981133802993057,2,21
17,1197,0.020876258262454053,2,23
18,1196,0.025614353303114363,2,21
18,1197,0.024386844289937284,2,23
19,1196,0.02354461215211951,2,21
19,1197,0.02239761979836357,2,23
20,1196,0.025885477606135125,2,21
20,1197,0.024627326019077724,2,23
21,838,0.02643086523158188,3,19
21,839,0.025151917247479443,3,19
21,840,0.026311620022049703,3,19
22,999,0.0636947343701072,2,5
22,1000,0.06365604822511788,2,5
23,999,0.0625715480977144,2,5
23,1000,0.06269211233255541,2,5
24,999,0.06603370785142042,2,5
24,1000,0.06601102799289299,2,5
25,999,0.06237543919821237,2,5
25,1000,0.06233308450896469,2,5
26,999,0.06155233229108228,2,5
26,1000,0.06153548952459749,2,5
28,147,0.03362281480396786,3,7
28,953,0.07805082044948984,3,5
28,1238,0.08497045280684687,3,5
29,147,0.03293116332639296,3,7
29,953,0.075571674069009,3,5
29,1238,0.07761863027620262,3,5
30,466,0.04626421550272346,3,7
30,468,0.009094839399852197,3,40
30,469,0.01782446242279352,3,24
31,466,0.04076078697758009,3,7
31,468,0.006236467157287223,3,40
31,469,0.014503758360380314,3,24
32,464,0.008245196433550893,2,32
32,465,0.008388899269654047,2,32
33,460,0.04595380159927588,5,14
33,461,0.024680556206817462,5,15
33,462,0.024220851156970705,5,15
33,468,0.005450179680471166,5,40
33,1339,0.19774851194985338,5,4
34,464,0.009076537115285744,4,32
34,465,0.009461617843260557,4,32
34,466,0.03979893535230637,4,7
34,469,0.015122626552286314,4,24
35,464,0.006211200960173096,4,32
35,465,0.006444363324838445,4,32
35,466,0.036505455882276557,4,7
35,469,0.012935786614087294,4,24
36,279,0.7071067932881648,2,1
36,1178,0.7071067932881648,2,1
37,910,0.004317581540683761,6,58
37,911,0.0047529422122453485,6,58
37,912,0.004724730813985374,6,58
37,914,0.004428116190349063,6,58
37,915,0.004704595686044463,6,58
37,916,0.004748321498620746,6,58
38,297,0.024345443488879646,18,7
38,321,0.235702271052127,18,1
38,627,0.0027106084391725054,18,64
38,910,0.002862050420628873,18,58
38,911,0.0034006869817814005,18,58
38,912,0.003348495050705301,18,58
38,914,0.002952134488401606,18,58
38,915,0.0033213590263664076,18,58
38,916,0.0033937499121612646,18,58
38,933,0.006469470443386319,18,43
38,934,0.006446261588187801,18,43
38,935,0.007873585325263065,18,43
38,936,0.11230758431226133,18,3
38,937,0.11419116723879748,18,3
38,938,0.017760896440399666,18,11
38,939,0.012789781205759538,18,26
38,940,0.011355014612755962,18,25
38,1008,0.02293838999316833,18,7
39,98,0.16978882839987836,10,2
39,99,0.16850781948900484,10,2
39,290,0.007138757839811502,10,25
39,291,0.007059862277358132,10,25
39,393,0.11007427105216043,10,6
39,496,0.2096772839056384,10,2
39,685,0.1379433145488777,10,4
39,686,0.06313912023787802,10,16
39,687,0.06814459299844677,10,14
39,688,0.21010103386641413,10,2
41,1040,0.08122747480410972,1,10
42,43,0.005970326106916596,51,9
42,69,0.00443580059540394,51,15
42,70,0.0016761537002653024,51,26
42,71,0.006928620695185912,51,9
42,103,0.007329501023254045,51,11
42,108,0.0007003580988284178,51,55
42,129,0.02704454665211639,51,3
42,162,0.014570461628517956,51,5
42,215,0.004017836307711472,51,20
42,216,0.007349003439526001,51,10
42,227,0.0027526267512010295,51,19
42,249,0.00617374274914982,51,13
42,250,0.006223696379294771,51,12
42,251,0.0033076884000912653,51,20
42,252,0.004491824474685673,51,16
42,253,0.0032390148312193834,51,21
42,429,0.002025013936954785,51,32
42,430,0.002436463021868638,51,36
