Actual_From,Actual_To,Weight
14,795,0.9859924320394452
14,796,1.0
14,797,0.998252687436058
14,1239,0.0
15,795,0.9860486036348002
15,796,1.0
15,797,0.9980977147668662
15,1239,0.0
16,19,0.4817229680019435
16,124,0.2216455663944796
16,731,0.0009526086998415142
16,733,0.0
16,734,6.907726657224448e-05
16,735,0.00012002320942296244
16,736,0.00032988283777866544
16,737,0.0013522807462604627
16,813,1.0
16,1195,0.22848316393545645
16,1196,0.05388680472929996
16,1197,0.04508155381470518
16,1199,0.2302298210048399
16,1201,0.19988405736382236
17,1196,1.0
17,1197,0.0
18,1196,1.0
18,1197,0.0
19,1196,1.0
19,1197,0.0
20,1196,1.0
20,1197,0.0
21,838,1.0
21,839,0.8758101253086245
21,840,0.0
22,999,1.0
22,1000,0.0
23,999,0.0
23,1000,1.0
24,999,0.0
24,1000,1.0
25,999,0.0
25,1000,1.0
26,999,1.0
26,1000,0.0
28,147,0.0
28,953,0.7890617647828988
28,1238,1.0
29,147,0.0
29,953,0.7866140550711441
29,1238,1.0
30,466,1.0
30,468,0.0
30,469,0.1211208599649918
31,466,1.0
31,468,0.0
31,469,0.14860656018217933
32,464,1.0
32,465,0.0
33,460,0.19647153833953965
33,461,0.17824875752608466
33,462,0.18392600406986906
33,468,0.0
33,1339,1.0
34,464,0.013733536753861537
34,465,0.0
34,466,1.0
34,469,0.06069634675949514
35,464,0.0017547039084976864
35,465,0.0
35,466,1.0
35,469,0.08877191104011334
36,279,0.0
36,1178,0.0
37,910,0.0
37,911,0.269900919872668
37,912,0.38122152092540135
37,914,1.0
37,915,0.1090358406241425
37,916,0.21262268119133276
38,297,0.1380052294674712
38,321,1.0
38,627,0.0
38,910,0.0006086195376594379
38,911,0.0016333029768683658
38,912,0.0018280123571902676
38,914,0.0028449399921956736
38,915,0.0012576479600440382
38,916,0.0015073977435997058
38,933,0.011625214218220504
38,934,0.008942532968402292
38,935,0.008739630575670771
38,936,0.3439026674740897
38,937,0.3413906595367609
38,938,0.08527978175690158
38,939,0.028475212959511248
38,940,0.02937133962748304
38,1008,0.13919619422545332
39,98,0.9330746853323041
39,99,0.9333312048437251
39,290,0.0
39,291,0.00029707014717559124
39,393,0.29665037478209616
39,496,1.0
39,685,0.49242072148919686
39,686,0.06460042399005121
39,687,0.08501021613082291
39,688,0.997635423050502
41,1040,0.0
42,43,0.29399906060170866
42,69,0.1538181659888922
42,70,0.06528136053190677
42,71,0.2811404073166781
42,103,0.23752288884757872
42,108,0.0
42,129,0.997497428421532
42,162,0.5736414280887
42,215,0.10557304661881385
42,216,0.2688823457740097
42,227,0.11354579640880512
42,249,0.1906833676608716
42,250,0.20866011573386936
42,251,0.10895099991983191
42,252,0.14752893054280106
42,253,0.10516754671995485
42,429,0.04718291953526689
42,430,0.04210484387343652
42,431,0.058279982318370095
42,498,0.9932207722691179
42,499,0.18186393726966557
42,549,0.07725199692708498
42,551,0.06503841686415872
42,710,0.1857600038875247
42,723,0.3606253936741874
42,726,0.9923906626096795
42,731,0.03281062312518654
42,737,0.03365914267265722
42,752,0.41386618619679444
42,789,0.08360262155400841
42,819,0.04052646231197467
42,821,0.1881704063951008
42,822,0.3634589394841238
42,823,0.3617674058127114
42,837,0.09961706060283966
42,844,0.7558966499525064
42,872,0.3247162772952254
42,887,0.34901730304737755
42,960,0.5406887155392199
42,961,0.4142423245100411
42,962,0.3791928337013831
42,966,0.9926758816792586
42,967,0.9956264156366258
42,968,1.0
42,969,0.9918676547894971
42,1054,0.08748599575275012
42,1092,0.031565959974798
42,1259,0.9931887370588603
42,1260,0.23010048551712908
42,1340,0.1442142252040689
42,1341,0.12353395595470072
43,369,0.4523661443770559
43,789,0.0
43,1121,0.1977296896216348
43,1122,0.17978029808570392
43,1123,0.2637169482577606
43,1348,1.0
44,43,0.2950764332490637
44,69,0.15444452399073633
44,70,0.06541205710858693
44,71,0.28225976709632083
44,103,0.23820374240921763
44,108,0.0
44,129,1.0
44,162,0.5775063821815882
44,215,0.10624700180554714
